,cores,frequency,input,regions,total_time,start_time,stop_time,global_start,rapl_sample-sysfs_power,energy
222,30,1.6,1,2,21.797214460372924,1596587158.017055,1596587179.8142695,1596587158.017055,40.081319990783406,8.736611276939383
223,30,1.6,1,3,10.91261911392212,1596587195.8178477,1596587206.7304668,1596587158.017055,40.73321060068686,4.445060125724705
224,30,1.6,1,1,16.003578424453735,1596587179.8142695,1596587195.8178477,1596587158.017055,57.460054048324686,9.195664812357144
225,30,1.8,1,2,19.382766580581666,1596586903.5346694,1596586922.917436,1596586903.5346694,45.58247031768134,8.835143823339097
226,30,1.8,1,3,9.772014904022218,1596586937.2148883,1596586946.9869034,1596586903.5346694,44.891497071811806,4.386803784496147
227,30,1.8,1,1,14.297452449798584,1596586922.917436,1596586937.2148883,1596586903.5346694,65.7559786375274,9.401429778600196
228,30,2.0,1,2,17.443265628814697,1596586668.8283515,1596586686.2716174,1596586668.8283515,46.22772620809248,8.063625076638758
229,30,2.0,1,3,8.705028009414672,1596586699.5792637,1596586708.2842917,1596586668.8283515,47.64430618918739,4.14745019866005
230,30,2.0,1,1,13.307646465301513,1596586686.2716174,1596586699.5792637,1596586668.8283515,71.43155282802302,9.505858515028388
231,30,2.2,1,2,15.858665180206298,1596586452.4769864,1596586468.3356514,1596586452.4769864,48.53972827646537,7.697752986746564
232,30,2.2,1,3,8.579578828811645,1596586480.9420097,1596586489.5215883,1596586452.4769864,49.16169306917446,4.217866210448253
233,30,2.2,1,1,12.606358194351197,1596586468.3356514,1596586480.9420097,1596586452.4769864,77.26703507165347,9.7405592072876
234,32,1.2,1,2,29.044046354293823,1596586163.3493774,1596586192.3934238,1596586163.3493774,38.73262205536332,11.249520703993156
235,32,1.2,1,3,14.637219524383545,1596586211.4773488,1596586226.1145682,1596586163.3493774,38.95506731705487,5.701938719068709
236,32,1.2,1,1,19.083925008773804,1596586192.3934238,1596586211.4773488,1596586163.3493774,50.03214336925646,9.548096720871097
237,32,1.4,1,2,24.948530673980713,1596585849.2480893,1596585874.19662,1596585849.2480893,39.73306041129032,9.912814764422052
238,32,1.4,1,3,12.4519549369812,1596585890.6196635,1596585903.0716183,1596585849.2480893,40.02158121973348,4.983469258548544
239,32,1.4,1,1,16.423043298721314,1596585874.19662,1596585890.6196635,1596585849.2480893,54.219364658755225,8.904469734198972
240,32,1.6,1,2,21.791431760787965,1596585573.6180787,1596585595.4095106,1596585573.6180787,39.9616408110599,8.708213687833313
241,32,1.6,1,3,10.870779132843017,1596585609.7711196,1596585620.641899,1596585573.6180787,40.38776275656566,4.390464485962883
242,32,1.6,1,1,14.361609172821044,1596585595.4095106,1596585609.7711196,1596585573.6180787,57.99129928544926,8.328483757617185
243,32,1.8,1,2,19.380020904541016,1596585324.6316772,1596585344.0116982,1596585324.6316772,43.97227046632124,8.521835208574371
244,32,1.8,1,3,9.603672504425049,1596585357.6771178,1596585367.28079,1596585324.6316772,44.185494485745615,4.243430184871798
245,32,1.8,1,1,13.665419387817384,1596585344.0116982,1596585357.6771178,1596585324.6316772,65.34172008910309,8.92922008538966
246,32,2.0,1,2,17.44023714065552,1596585098.0193448,1596585115.4595819,1596585098.0193448,48.505835433526016,8.45953272666305
247,32,2.0,1,3,8.630539035797119,1596585127.3649707,1596585135.9955096,1596585098.0193448,48.75190890542321,4.207552528778802
248,32,2.0,1,1,11.905388832092285,1596585115.4595819,1596585127.3649707,1596585098.0193448,72.74570768403751,8.660659358441901
249,32,2.2,1,2,15.867579126358033,1596584890.696796,1596584906.5643747,1596584890.696796,48.52166610126582,7.699213762045597
250,32,2.2,1,3,8.002179622650146,1596584917.2346175,1596584925.2367973,1596584890.696796,50.855887325949666,4.069579452515063
251,32,2.2,1,1,10.670242738723754,1596584906.5643747,1596584917.2346175,1596584890.696796,80.14299200926993,8.551451785465083
252,4,1.2,1,2,29.053586626052855,1596617127.7306573,1596617156.784244,1596617127.7306573,29.918290096885812,8.692336330332513
253,4,1.2,1,3,14.470838499069213,1596617307.760386,1596617322.2312245,1596617127.7306573,29.846239429880928,4.3190011059435856
254,4,1.2,1,1,150.9761420249939,1596617156.784244,1596617307.760386,1596617127.7306573,32.03410136528509,48.36385037368333
255,4,1.4,1,2,24.954628229141235,1596616213.5999584,1596616238.554587,1596616213.5999584,31.33726689969962,7.820098451993775
256,4,1.4,1,3,12.347166538238525,1596616367.9119887,1596616380.2591553,1596616213.5999584,31.290988332894795,3.8635504409233072
257,4,1.4,1,1,129.35740218162536,1596616238.554587,1596616367.9119887,1596616213.5999584,33.67534525695201,43.56155180008632
258,4,1.6,1,2,21.80430245399475,1596615417.8618436,1596615439.6661458,1596615417.8618436,32.6344278156682,7.115709345058886
259,4,1.6,1,3,10.871574974060058,1596615552.5920498,1596615563.463625,1596615417.8618436,32.54502511716011,3.5381568059387383
260,4,1.6,1,1,112.92590379714966,1596615439.6661458,1596615552.5920498,1596615417.8618436,35.400214279974705,39.97601192178907
261,4,1.8,1,2,19.389264249801634,1596614713.3461628,1596614732.7354271,1596614713.3461628,35.33057588601036,6.850338719515244
262,4,1.8,1,3,9.593872880935669,1596614832.9166298,1596614842.5105026,1596614713.3461628,35.3544817745614,3.39186403916499
263,4,1.8,1,1,100.18120260238648,1596614732.7354271,1596614832.9166298,1596614713.3461628,38.61518482765932,38.68515654748339
264,4,2.0,1,2,17.44775447845459,1596614079.8706937,1596614097.3184478,1596614079.8706937,37.60202653179191,6.560709268190405
265,4,2.0,1,3,8.620608949661255,1596614187.780012,1596614196.400621,1596614079.8706937,37.453754465116276,3.228741709403966
266,4,2.0,1,1,90.46156401634217,1596614097.3184478,1596614187.780012,1596614079.8706937,41.19985992947201,37.270037664742624
267,4,2.2,1,2,15.864954328536987,1596613503.9164994,1596613519.7814536,1596613503.9164994,39.65480186075949,6.291216204281328
268,4,2.2,1,3,7.850352811813354,1596613601.8777547,1596613609.7281075,1596613503.9164994,39.64668022038299,3.112404275471485
269,4,2.2,1,1,82.09630098342896,1596613519.7814536,1596613601.8777547,1596613503.9164994,44.383602993904795,36.43729630116626
270,6,1.2,1,2,29.042309761047363,1596612833.928924,1596612862.9712336,1596612833.928924,31.328075197231833,9.098396640953919
271,6,1.2,1,3,14.481950712203979,1596612963.6347413,1596612978.116692,1596612833.928924,31.308204785456617,4.5340387859057145
272,6,1.2,1,1,100.663507604599,1596612862.9712336,1596612963.6347413,1596612833.928924,34.791023962304365,35.02186505201212
273,6,1.4,1,2,24.949316453933715,1596612149.221798,1596612174.1711144,1596612149.221798,32.68478544354839,8.15463055260015
274,6,1.4,1,3,12.413028573989868,1596612260.407251,1596612272.8202794,1596612149.221798,32.64690550323282,4.052469708639761
275,6,1.4,1,1,86.23613634109498,1596612174.1711144,1596612260.407251,1596612149.221798,36.86685285861262,31.792549495824048
276,6,1.6,1,2,21.810161590576172,1596611552.5700831,1596611574.3802447,1596611552.5700831,33.99854208294931,7.415136966731286
277,6,1.6,1,3,10.847979974746703,1596611649.5779686,1596611660.4259486,1596611552.5700831,33.906649760743846,3.6781865761529935
278,6,1.6,1,1,75.19772400856019,1596611574.3802447,1596611649.5779686,1596611552.5700831,39.02628050371873,29.346874703992945
279,6,1.8,1,2,19.387738513946534,1596611007.1158123,1596611026.5035508,1596611007.1158123,37.767202549222795,7.322206474275865
280,6,1.8,1,3,9.639728021621703,1596611096.704259,1596611106.343987,1596611007.1158123,37.71529544018584,3.635651902985007
281,6,1.8,1,1,70.20070815086365,1596611026.5035508,1596611096.704259,1596611007.1158123,43.022184256295844,30.201878009889057
282,6,2.0,1,2,17.44547324180603,1596610530.731559,1596610548.177032,1596610530.731559,40.31256322543352,7.032717430579144
283,6,2.0,1,3,8.634767055511475,1596610608.3701394,1596610617.0049064,1596610530.731559,40.2656376248974,3.4768440123262736
284,6,2.0,1,1,60.19310717582702,1596610548.177032,1596610608.3701394,1596610530.731559,47.1318712150211,28.370137754430417
285,6,2.2,1,2,15.863846111297608,1596610096.952105,1596610112.815951,1596610096.952105,42.363323367088604,6.720452426586316
286,6,2.2,1,3,7.875036191940308,1596610167.5435977,1596610175.4186337,1596610096.952105,42.450727953261925,3.3430101900614977
287,6,2.2,1,1,54.72764644622803,1596610112.815951,1596610167.5435977,1596610096.952105,50.529141414629045,27.65340986571277
288,8,1.2,1,2,29.04025545120239,1596609557.7071908,1596609586.7474463,1596609557.7071908,32.66655631141868,9.486451399946862
289,8,1.2,1,3,14.445572710037231,1596609662.1137908,1596609676.5593636,1596609557.7071908,32.835427351664876,4.743265532736202
290,8,1.2,1,1,75.36634459495545,1596609586.7474463,1596609662.1137908,1596609557.7071908,37.81585171581358,28.500425115657436
291,8,1.4,1,2,24.942307233810425,1596608985.9385192,1596609010.8808265,1596608985.9385192,34.20413409677419,8.531300213081927
292,8,1.4,1,3,13.235601234436036,1596609075.47915,1596609088.7147512,1596608985.9385192,34.048978320191985,4.506586994860188
293,8,1.4,1,1,64.59832344055175,1596609010.8808265,1596609075.47915,1596608985.9385192,40.1057504465481,25.90764239172167
294,8,1.6,1,2,21.799501132965087,1596608487.144619,1596608508.94412,1596608487.144619,35.68990401843318,7.780221030852493
295,8,1.6,1,3,10.801743984222412,1596608565.4984424,1596608576.3001864,1596608487.144619,35.637475162512985,3.849468829495503
296,8,1.6,1,1,56.55432243347168,1596608508.94412,1596608565.4984424,1596608487.144619,42.73362257710428,24.167710699758405
297,8,1.8,1,2,19.37823619842529,1596608044.722908,1596608064.1011443,1596608044.722908,39.46008509844559,7.646668494476407
298,8,1.8,1,3,9.773705863952637,1596608114.4730313,1596608124.2467372,1596608044.722908,39.247609491574146,3.835945910339214
299,8,1.8,1,1,50.37188720703125,1596608064.1011443,1596608114.4730313,1596608044.722908,47.55335742728477,23.953523566428302
300,8,2.0,1,2,17.442389154434203,1596607646.135855,1596607663.5782437,1596607646.135855,41.97306785064116,7.321105834563542
301,8,2.0,1,3,8.630054998397828,1596607708.6889853,1596607717.3190403,1596607646.135855,41.95881519566331,3.621068828061849
302,8,2.0,1,1,45.110741472244264,1596607663.5782437,1596607708.6889853,1596607646.135855,51.529358882572296,23.245275867822123
303,8,2.2,1,2,15.868620824813842,1596607283.493729,1596607299.36235,1596607283.493729,44.63073902531645,7.082282747239685
304,8,2.2,1,3,7.898813676834107,1596607340.416656,1596607348.3154693,1596607283.493729,44.63384633915841,3.5255443591345634
305,8,2.2,1,1,41.05430603027344,1596607299.36235,1596607340.416656,1596607283.493729,56.033882581866315,23.004321635803482
