,phase,sim_time,real_time,sim_en,real_en
1717,"[(2400000.0, 3.0), (800000.0, 2.0)]",3.8892252445220947,2.903,19.98865837566852,16.575457999999998
1718,"[(2400000.0, 3.0), (800000.0, 3.0)]",4.377002000808716,3.623,20.70357937191963,17.856216
1719,"[(2400000.0, 3.0), (800000.0, 4.0)]",3.701319694519043,3.829,18.9628835447216,17.011798
1720,"[(2400000.0, 3.0), (600000.0, 1.0)]",5.044719934463501,3.582,22.35740765802383,18.576735
1721,"[(2400000.0, 3.0), (600000.0, 2.0)]",4.04912257194519,2.91,20.29906544901371,16.677142
1722,"[(2400000.0, 3.0), (600000.0, 3.0)]",4.5302414894104,3.894,20.876187585642334,18.219192
1723,"[(2400000.0, 3.0), (600000.0, 4.0)]",3.811450242996216,3.655,19.42234468279123,17.808975
1724,"[(2400000.0, 3.0), (400000.0, 1.0)]",4.956518173217773,3.716,22.10242592126369,17.988661
1725,"[(2400000.0, 3.0), (400000.0, 2.0)]",3.9711081981658936,2.887,19.97603916606426,16.656389
1726,"[(2400000.0, 3.0), (400000.0, 3.0)]",4.401305437088013,3.749,20.721988883612156,18.047806
1727,"[(2400000.0, 3.0), (400000.0, 4.0)]",3.705787181854248,3.82,19.263163127622605,16.94002
1728,"[(2400000.0, 4.0), (3401000.0, 1.0)]",2.6948611736297607,2.5700000000000003,28.13606105558395,23.048403
1729,"[(2400000.0, 4.0), (3401000.0, 2.0)]",2.3506226539611816,2.282,24.26050664789915,21.923161
1730,"[(2400000.0, 4.0), (3401000.0, 3.0)]",2.4649059772491455,2.334,25.933025220451356,24.577208
1731,"[(2400000.0, 4.0), (3401000.0, 4.0)]",2.3184072971343994,2.388,21.90975451243162,23.998534
1732,"[(2400000.0, 4.0), (3400000.0, 1.0)]",2.9974563121795654,2.989,23.655193956146242,21.066597
1733,"[(2400000.0, 4.0), (3400000.0, 2.0)]",2.462219715118408,2.52,21.16913588300943,20.566537
1734,"[(2400000.0, 4.0), (3400000.0, 3.0)]",2.6936326026916504,2.534,22.94984317741394,21.517584
1735,"[(2400000.0, 4.0), (3400000.0, 4.0)]",2.370903253555298,2.5060000000000002,21.215648580265047,21.008796
1736,"[(2400000.0, 4.0), (3300000.0, 1.0)]",2.908055067062378,3.0469999999999997,23.685840018434526,20.72651
1737,"[(2400000.0, 4.0), (3300000.0, 2.0)]",2.462916374206543,2.471,20.720901150078774,20.081369000000002
1738,"[(2400000.0, 4.0), (3300000.0, 3.0)]",2.6107442378997803,2.394,21.504083437139986,19.206859
1739,"[(2400000.0, 4.0), (3300000.0, 4.0)]",2.2571585178375244,2.651,19.835342150304314,20.992438999999997
1740,"[(2400000.0, 4.0), (3100000.0, 1.0)]",3.0177419185638428,3.072,23.317194018785955,19.674998000000002
1741,"[(2400000.0, 4.0), (3100000.0, 2.0)]",2.44675874710083,2.591,20.26948905168295,20.336007000000002
1742,"[(2400000.0, 4.0), (3100000.0, 3.0)]",2.610452890396118,2.525,20.269723448460102,20.046275
1743,"[(2400000.0, 4.0), (3100000.0, 4.0)]",2.361980676651001,2.569,19.31116571199417,19.485301
1744,"[(2400000.0, 4.0), (2800000.0, 1.0)]",3.2584691047668457,3.318,22.28981171062231,19.145581
1745,"[(2400000.0, 4.0), (2800000.0, 2.0)]",2.6898839473724365,2.564,19.128828030564783,17.941665
1746,"[(2400000.0, 4.0), (2800000.0, 3.0)]",2.9254705905914307,2.3850000000000002,20.54458478252888,17.031939
1747,"[(2400000.0, 4.0), (2800000.0, 4.0)]",2.371887683868408,2.518,17.632074832315446,18.028641
1748,"[(2400000.0, 4.0), (2600000.0, 1.0)]",3.4852476119995117,3.41,21.466953707602023,18.700393
1749,"[(2400000.0, 4.0), (2600000.0, 2.0)]",2.697774887084961,2.625,19.57052588583469,17.339188999999998
1750,"[(2400000.0, 4.0), (2600000.0, 3.0)]",2.87648606300354,2.638,19.413776617660524,18.095717
1751,"[(2400000.0, 4.0), (2600000.0, 4.0)]",2.5231173038482666,2.766,17.915424489285947,18.111829999999998
1752,"[(2400000.0, 4.0), (2400000.0, 1.0)]",3.633817434310913,3.57,20.4279866854167,18.488782999999998
1753,"[(2400000.0, 4.0), (2400000.0, 2.0)]",2.770479917526245,2.659,18.63726082112789,16.629291000000002
1754,"[(2400000.0, 4.0), (2400000.0, 3.0)]",3.220853090286255,3.053,19.689245781686303,18.311537
1755,"[(2400000.0, 4.0), (2400000.0, 4.0)]",2.613009214401245,2.611,17.87056472276926,16.874468999999998
1756,"[(2400000.0, 4.0), (2200000.0, 1.0)]",4.021544694900513,3.6399999999999997,20.764829002254007,18.880017000000002
1757,"[(2400000.0, 4.0), (2200000.0, 2.0)]",2.8641393184661865,2.721,18.58015954111099,17.18178
1758,"[(2400000.0, 4.0), (2200000.0, 3.0)]",3.1510231494903564,2.807,18.57891220844507,17.993972999999997
1759,"[(2400000.0, 4.0), (2200000.0, 4.0)]",2.703537940979004,2.76,17.314635956778528,16.705218000000002
1760,"[(2400000.0, 4.0), (1900000.0, 1.0)]",4.448819637298584,3.5349999999999997,20.438523985524178,18.228529
1761,"[(2400000.0, 4.0), (1900000.0, 2.0)]",3.1012930870056152,2.659,18.127453095612527,16.669818
1762,"[(2400000.0, 4.0), (1900000.0, 3.0)]",3.616220474243164,2.76,18.817548903582093,17.800674
1763,"[(2400000.0, 4.0), (1900000.0, 4.0)]",3.126767158508301,3.048,17.114780314908025,16.706501
1764,"[(2400000.0, 4.0), (1700000.0, 1.0)]",4.4132981300354,3.564,20.03939888872385,18.347915
1765,"[(2400000.0, 4.0), (1700000.0, 2.0)]",3.2488951683044434,2.715,18.040860911278724,17.231645
1766,"[(2400000.0, 4.0), (1700000.0, 3.0)]",3.801772117614746,2.747,19.22478169059992,17.813004
1767,"[(2400000.0, 4.0), (1700000.0, 4.0)]",3.2785799503326416,3.42,17.247757443218227,17.200701000000002
1768,"[(2400000.0, 4.0), (1500000.0, 1.0)]",4.462703227996826,3.542,20.037202711989877,18.370252999999998
1769,"[(2400000.0, 4.0), (1500000.0, 2.0)]",3.1304728984832764,2.552,17.63714885454655,16.267108999999998
1770,"[(2400000.0, 4.0), (1500000.0, 3.0)]",3.633103370666504,2.8049999999999997,18.56399865203619,17.140764
1771,"[(2400000.0, 4.0), (1500000.0, 4.0)]",3.1975862979888916,3.686,16.839739874157907,17.685991
1772,"[(2400000.0, 4.0), (1300000.0, 1.0)]",4.553715944290161,3.444,20.602465871567723,18.000380999999997
1773,"[(2400000.0, 4.0), (1300000.0, 2.0)]",3.1134848594665527,2.534,17.979151101484298,16.247273
1774,"[(2400000.0, 4.0), (1300000.0, 3.0)]",3.536701202392578,2.529,18.62788148794651,16.285176
1775,"[(2400000.0, 4.0), (1300000.0, 4.0)]",3.173971176147461,3.465,16.74008749443054,17.121477
1776,"[(2400000.0, 4.0), (1100000.0, 1.0)]",4.460014343261719,3.628,20.159429605164526,18.697705
1777,"[(2400000.0, 4.0), (1100000.0, 2.0)]",3.1755893230438232,2.652,17.96930537565231,16.587176
1778,"[(2400000.0, 4.0), (1100000.0, 3.0)]",3.7085118293762207,2.7560000000000002,19.0369467488265,17.860733
1779,"[(2400000.0, 4.0), (1100000.0, 4.0)]",3.1733837127685547,3.4210000000000003,16.970029369764326,16.933367
1780,"[(2400000.0, 4.0), (800000.0, 1.0)]",4.674754858016968,3.552,20.60671572627306,18.500745000000002
1781,"[(2400000.0, 4.0), (800000.0, 2.0)]",3.2186710834503174,2.7110000000000003,17.99940300567865,17.011614
1782,"[(2400000.0, 4.0), (800000.0, 3.0)]",3.75303316116333,3.1189999999999998,18.62828780479908,18.424329999999998
1783,"[(2400000.0, 4.0), (800000.0, 4.0)]",3.1787326335906982,3.474,16.785205486488344,17.187210999999998
1784,"[(2400000.0, 4.0), (600000.0, 1.0)]",4.591692209243774,3.543,20.20650890790224,18.471877
1785,"[(2400000.0, 4.0), (600000.0, 2.0)]",3.3755042552948,2.747,18.274904095714092,17.16115
1786,"[(2400000.0, 4.0), (600000.0, 3.0)]",3.8789560794830322,3.261,18.807362980103495,18.586377
1787,"[(2400000.0, 4.0), (600000.0, 4.0)]",3.307213306427002,3.5780000000000003,17.227581134905815,17.295488
1788,"[(2400000.0, 4.0), (400000.0, 1.0)]",4.585439682006836,3.561,20.050723978633876,18.546217
1789,"[(2400000.0, 4.0), (400000.0, 2.0)]",3.286062002182007,2.67,17.93886872103691,16.958757
1790,"[(2400000.0, 4.0), (400000.0, 3.0)]",3.7631702423095703,3.145,18.67887963186741,18.341323
1791,"[(2400000.0, 4.0), (400000.0, 4.0)]",3.189958333969116,3.5599999999999996,17.051931740846634,17.203631
1792,"[(2200000.0, 1.0), (3401000.0, 1.0)]",4.4907472133636475,5.286,27.2631080809021,28.670092
1793,"[(2200000.0, 1.0), (3401000.0, 2.0)]",4.4831178188323975,4.923,23.544665628414158,28.648303
1794,"[(2200000.0, 1.0), (3401000.0, 3.0)]",4.306230068206787,3.355,26.48210880482435,34.061925
1795,"[(2200000.0, 1.0), (3401000.0, 4.0)]",4.051832675933838,3.158,22.995007725944518,38.124048
1796,"[(2200000.0, 1.0), (3400000.0, 1.0)]",4.425174236297607,3.492,24.33385093735933,37.500637
1797,"[(2200000.0, 1.0), (3400000.0, 2.0)]",4.247852563858032,3.074,22.252807151412963,37.915064
1798,"[(2200000.0, 1.0), (3400000.0, 3.0)]",4.395327568054199,3.052,23.462179590067862,38.309899
1799,"[(2200000.0, 1.0), (3400000.0, 4.0)]",4.122626066207886,3.5869999999999997,22.474379564828872,31.243389999999998
1800,"[(2200000.0, 1.0), (3300000.0, 1.0)]",4.365668773651123,4.056,24.683308321619034,30.120040000000003
1801,"[(2200000.0, 1.0), (3300000.0, 2.0)]",4.302318811416626,3.5140000000000002,21.8948876079154,29.777817
1802,"[(2200000.0, 1.0), (3300000.0, 3.0)]",4.347285270690918,3.5549999999999997,22.825241534547807,30.501692
1803,"[(2200000.0, 1.0), (3300000.0, 4.0)]",4.078619480133057,3.67,21.020745324971674,29.804183000000002
1804,"[(2200000.0, 1.0), (3100000.0, 1.0)]",4.477304697036743,4.026,24.29502663458824,28.555713
1805,"[(2200000.0, 1.0), (3100000.0, 2.0)]",4.322377443313599,3.6239999999999997,21.323585178494454,28.459339
1806,"[(2200000.0, 1.0), (3100000.0, 3.0)]",4.449445724487305,3.503,22.58734154559612,27.433158
1807,"[(2200000.0, 1.0), (3100000.0, 4.0)]",4.213789939880371,3.657,21.07679431814909,27.806752000000003
1808,"[(2200000.0, 1.0), (2800000.0, 1.0)]",4.594516754150391,4.3759999999999994,23.391305919988156,26.882195
1809,"[(2200000.0, 1.0), (2800000.0, 2.0)]",4.465229272842407,3.8289999999999997,20.314268223559857,26.439201
1810,"[(2200000.0, 1.0), (2800000.0, 3.0)]",4.6402881145477295,3.7239999999999998,21.543737576947212,25.367672000000002
1811,"[(2200000.0, 1.0), (2800000.0, 4.0)]",4.23419976234436,3.849,19.93098394153595,25.12933
1812,"[(2200000.0, 1.0), (2600000.0, 1.0)]",4.725480318069458,4.917,22.628228219566346,24.882199999999997
1813,"[(2200000.0, 1.0), (2600000.0, 2.0)]",4.474813222885132,4.224,20.904719822599887,24.097411
1814,"[(2200000.0, 1.0), (2600000.0, 3.0)]",4.537501573562622,4.305,21.550036090433597,25.02197
1815,"[(2200000.0, 1.0), (2600000.0, 4.0)]",4.241199016571045,4.497,19.83884111316204,24.388914999999997
1816,"[(2200000.0, 1.0), (2400000.0, 1.0)]",4.799764394760132,5.303,21.885530864534374,24.07257
1817,"[(2200000.0, 1.0), (2400000.0, 2.0)]",4.530118942260742,4.518,20.44214175551653,22.679996
1818,"[(2200000.0, 1.0), (2400000.0, 3.0)]",4.701629638671875,4.551,20.82086905657053,23.633485
1819,"[(2200000.0, 1.0), (2400000.0, 4.0)]",4.33242654800415,4.764,19.636737070765495,23.151736
1820,"[(2200000.0, 1.0), (2200000.0, 1.0)]",5.014446973800659,5.664,22.006886024696826,23.040469
1821,"[(2200000.0, 1.0), (2200000.0, 2.0)]",4.589353084564209,4.875,20.14847165739775,21.999821
1822,"[(2200000.0, 1.0), (2200000.0, 3.0)]",4.747946262359619,4.752000000000001,20.49962868377447,21.358587999999997
1823,"[(2200000.0, 1.0), (2200000.0, 4.0)]",4.391206979751587,5.140000000000001,19.50192707882166,22.363101999999998
1824,"[(2200000.0, 1.0), (1900000.0, 1.0)]",5.289734840393066,6.142,21.66939963360548,22.708499
1825,"[(2200000.0, 1.0), (1900000.0, 2.0)]",4.732471942901611,5.297,19.775152021775245,21.561224
1826,"[(2200000.0, 1.0), (1900000.0, 3.0)]",4.968949794769287,5.216,20.400855487954615,21.121467
1827,"[(2200000.0, 1.0), (1900000.0, 4.0)]",4.632440805435181,5.54,19.120224058620927,21.700384
1828,"[(2200000.0, 1.0), (1700000.0, 1.0)]",5.317692756652832,6.563000000000001,21.333397356071472,22.871279
1829,"[(2200000.0, 1.0), (1700000.0, 2.0)]",4.767720460891724,5.3100000000000005,19.717854352767468,20.513315
1830,"[(2200000.0, 1.0), (1700000.0, 3.0)]",5.07185435295105,5.584,20.687109067575932,22.006779
1831,"[(2200000.0, 1.0), (1700000.0, 4.0)]",4.66024112701416,5.6979999999999995,18.999285112957956,21.517463
1832,"[(2200000.0, 1.0), (1500000.0, 1.0)]",5.334280729293823,6.697,21.426130746560098,22.862124
1833,"[(2200000.0, 1.0), (1500000.0, 2.0)]",4.694997310638428,5.53,19.500706550638675,20.991095
1834,"[(2200000.0, 1.0), (1500000.0, 3.0)]",4.957103490829468,5.752,20.772728420398234,22.16956
1835,"[(2200000.0, 1.0), (1500000.0, 4.0)]",4.569530963897705,5.914,18.901454988400936,21.883978
1836,"[(2200000.0, 1.0), (1300000.0, 1.0)]",5.402749061584473,6.568,21.84761600773573,22.462772
1837,"[(2200000.0, 1.0), (1300000.0, 2.0)]",4.683565378189087,5.587,19.873605462117197,20.677802
1838,"[(2200000.0, 1.0), (1300000.0, 3.0)]",4.952011585235596,5.886,20.747107410259247,22.125004
1839,"[(2200000.0, 1.0), (1300000.0, 4.0)]",4.5691070556640625,5.939,18.896310637016295,21.822271
1840,"[(2200000.0, 1.0), (1100000.0, 1.0)]",5.333541631698608,6.668,21.538308757896424,22.592471
1841,"[(2200000.0, 1.0), (1100000.0, 2.0)]",4.720113754272461,5.749,19.75677521476984,21.115974
1842,"[(2200000.0, 1.0), (1100000.0, 3.0)]",5.014600515365601,5.946,21.001984041473865,22.159610999999998
1843,"[(2200000.0, 1.0), (1100000.0, 4.0)]",4.542618989944458,6.089,19.068899684016703,22.33588
1844,"[(2200000.0, 1.0), (800000.0, 1.0)]",5.4889912605285645,6.6339999999999995,21.80092784861803,22.494754
1845,"[(2200000.0, 1.0), (800000.0, 2.0)]",4.712181568145752,5.829000000000001,19.674320033438207,21.280525
1846,"[(2200000.0, 1.0), (800000.0, 3.0)]",4.948904752731323,6.022,20.73901615741968,22.282961999999998
1847,"[(2200000.0, 1.0), (800000.0, 4.0)]",4.556576490402222,6.008,18.911425984659193,22.037175
1848,"[(2200000.0, 1.0), (600000.0, 1.0)]",5.4262847900390625,6.8420000000000005,21.47108578983068,23.158938
1849,"[(2200000.0, 1.0), (600000.0, 2.0)]",4.832733154296875,5.832,19.797187444376945,21.29444
1850,"[(2200000.0, 1.0), (600000.0, 3.0)]",5.014484167098999,6.27,20.76452319950819,22.785342
1851,"[(2200000.0, 1.0), (600000.0, 4.0)]",4.661491394042969,5.704000000000001,19.243734697659015,21.151862
1852,"[(2200000.0, 1.0), (400000.0, 1.0)]",5.403563022613525,6.558999999999999,21.453250552561283,22.422671
1853,"[(2200000.0, 1.0), (400000.0, 2.0)]",4.779341697692871,5.6979999999999995,19.72097536654472,20.860053999999998
1854,"[(2200000.0, 1.0), (400000.0, 3.0)]",4.956279754638672,5.7059999999999995,20.97024112614155,20.902962000000002
1855,"[(2200000.0, 1.0), (400000.0, 4.0)]",4.588610887527466,5.766,19.17681759783983,21.35523
1856,"[(2200000.0, 2.0), (3401000.0, 1.0)]",3.060152769088745,3.211,28.04675559039831,24.819028
1857,"[(2200000.0, 2.0), (3401000.0, 2.0)]",2.8596293926239014,2.6990000000000003,23.54262085425615,22.766544
1858,"[(2200000.0, 2.0), (3401000.0, 3.0)]",2.901216506958008,2.938,26.243619725966454,26.202448
1859,"[(2200000.0, 2.0), (3401000.0, 4.0)]",2.6297571659088135,2.0,23.266505979931352,34.290806
1860,"[(2200000.0, 2.0), (3400000.0, 1.0)]",3.312268018722534,2.335,24.292197419674395,33.561803999999995
1861,"[(2200000.0, 2.0), (3400000.0, 2.0)]",2.8392977714538574,1.877,21.919452457005974,32.429482
1862,"[(2200000.0, 2.0), (3400000.0, 3.0)]",3.044188976287842,1.959,23.592320670821664,34.539279
1863,"[(2200000.0, 2.0), (3400000.0, 4.0)]",2.6658289432525635,2.125,22.097439497733113,30.879497999999998
1864,"[(2200000.0, 2.0), (3300000.0, 1.0)]",3.208820343017578,2.71,24.139099089310168,26.609246
1865,"[(2200000.0, 2.0), (3300000.0, 2.0)]",2.847926139831543,2.077,21.416220347893237,25.242368
1866,"[(2200000.0, 2.0), (3300000.0, 3.0)]",2.962275266647339,2.301,22.199715283267494,27.804678000000003
1867,"[(2200000.0, 2.0), (3300000.0, 4.0)]",2.6163344383239746,2.286,20.365411716630454,26.129084
1868,"[(2200000.0, 2.0), (3100000.0, 1.0)]",3.3107924461364746,2.7800000000000002,23.705587740457055,25.447323
1869,"[(2200000.0, 2.0), (3100000.0, 2.0)]",2.8178584575653076,2.22,20.849958654091353,25.195858
1870,"[(2200000.0, 2.0), (3100000.0, 3.0)]",2.9667623043060303,2.2960000000000003,20.977285600101943,25.341854
1871,"[(2200000.0, 2.0), (3100000.0, 4.0)]",2.673593759536743,2.495,19.999234612493513,25.165463000000003
1872,"[(2200000.0, 2.0), (2800000.0, 1.0)]",3.515016794204712,2.974,22.587799844753743,23.763734
1873,"[(2200000.0, 2.0), (2800000.0, 2.0)]",3.057401180267334,2.366,19.72131015677929,23.254275
1874,"[(2200000.0, 2.0), (2800000.0, 3.0)]",3.2881522178649902,2.423,21.290641273534295,24.195677
1875,"[(2200000.0, 2.0), (2800000.0, 4.0)]",2.7081246376037598,2.501,18.355094587111473,22.41486
1876,"[(2200000.0, 2.0), (2600000.0, 1.0)]",3.7157986164093018,3.26,21.74762010432005,21.490302
1877,"[(2200000.0, 2.0), (2600000.0, 2.0)]",3.060901165008545,2.535,20.059394825615882,20.413034
1878,"[(2200000.0, 2.0), (2600000.0, 3.0)]",3.209038257598877,2.504,20.30114983562231,20.133859
1879,"[(2200000.0, 2.0), (2600000.0, 4.0)]",2.9044065475463867,2.556,18.55892069682598,19.78828
1880,"[(2200000.0, 2.0), (2400000.0, 1.0)]",3.820673704147339,3.5540000000000003,20.777979645388122,20.49073
1881,"[(2200000.0, 2.0), (2400000.0, 2.0)]",3.13848876953125,2.671,19.381423608384132,18.685741999999998
1882,"[(2200000.0, 2.0), (2400000.0, 3.0)]",3.4214797019958496,2.677,20.268723054635522,18.686536
1883,"[(2200000.0, 2.0), (2400000.0, 4.0)]",2.9650707244873047,2.9080000000000004,18.55093524346113,19.129101
1884,"[(2200000.0, 2.0), (2200000.0, 1.0)]",4.1199727058410645,3.784,21.00734871525049,19.55952
1885,"[(2200000.0, 2.0), (2200000.0, 2.0)]",3.2092788219451904,2.884,19.21546729883432,17.792129
1886,"[(2200000.0, 2.0), (2200000.0, 3.0)]",3.420067548751831,2.87,19.49694474317312,17.849381
1887,"[(2200000.0, 2.0), (2200000.0, 4.0)]",3.0572352409362793,3.081,18.05088808745861,18.23738
1888,"[(2200000.0, 2.0), (1900000.0, 1.0)]",4.506117105484009,4.145,20.71223136914015,19.142529
1889,"[(2200000.0, 2.0), (1900000.0, 2.0)]",3.4223098754882812,3.168,18.781234512474533,17.237443
1890,"[(2200000.0, 2.0), (1900000.0, 3.0)]",3.846011161804199,3.42,19.461202320780753,18.774854
1891,"[(2200000.0, 2.0), (1900000.0, 4.0)]",3.3813729286193848,3.5999999999999996,17.6717753548789,18.016738
1892,"[(2200000.0, 2.0), (1700000.0, 1.0)]",4.549372434616089,4.193,20.370510394985676,19.171704
1893,"[(2200000.0, 2.0), (1700000.0, 2.0)]",3.528567314147949,3.4320000000000004,18.56785587358236,17.139117
1894,"[(2200000.0, 2.0), (1700000.0, 3.0)]",4.189811706542969,3.9909999999999997,19.64539105766773,19.091748
1895,"[(2200000.0, 2.0), (1700000.0, 4.0)]",3.4793150424957275,3.654,17.772606248059272,17.794755000000002
1896,"[(2200000.0, 2.0), (1500000.0, 1.0)]",4.531351804733276,4.155,20.37783283129692,19.051769999999998
1897,"[(2200000.0, 2.0), (1500000.0, 2.0)]",3.470710515975952,3.601,18.232111980841157,17.495559999999998
1898,"[(2200000.0, 2.0), (1500000.0, 3.0)]",3.88543438911438,3.4960000000000004,19.190027608048915,17.058977
1899,"[(2200000.0, 2.0), (1500000.0, 4.0)]",3.4065284729003906,3.888,17.431771300156118,18.027603
1900,"[(2200000.0, 2.0), (1300000.0, 1.0)]",4.651055335998535,4.1370000000000005,20.899100376775262,19.056043000000003
1901,"[(2200000.0, 2.0), (1300000.0, 2.0)]",3.4809072017669678,3.7169999999999996,18.58411779731512,17.788528
1902,"[(2200000.0, 2.0), (1300000.0, 3.0)]",3.9845566749572754,3.9779999999999998,19.03481403268337,18.741041
1903,"[(2200000.0, 2.0), (1300000.0, 4.0)]",3.412778377532959,4.064,17.24444847616434,18.394057
1904,"[(2200000.0, 2.0), (1100000.0, 1.0)]",4.550253391265869,4.183999999999999,20.494437169392107,19.110547
1905,"[(2200000.0, 2.0), (1100000.0, 2.0)]",3.5688846111297607,3.7439999999999998,18.66060602300167,17.286638
1906,"[(2200000.0, 2.0), (1100000.0, 3.0)]",4.120686292648315,4.101,19.408387269985674,18.812635
1907,"[(2200000.0, 2.0), (1100000.0, 4.0)]",3.4251532554626465,4.38,17.373638811092377,19.172986
1908,"[(2200000.0, 2.0), (800000.0, 1.0)]",4.751367092132568,4.151,20.87893080358982,19.084057
1909,"[(2200000.0, 2.0), (800000.0, 2.0)]",3.5839152336120605,3.807,18.574199916996953,17.305009000000002
1910,"[(2200000.0, 2.0), (800000.0, 3.0)]",3.944384813308716,3.752,19.2016848754549,17.352311
1911,"[(2200000.0, 2.0), (800000.0, 4.0)]",3.4128971099853516,4.134,17.286265048224923,18.669448
1912,"[(2200000.0, 2.0), (600000.0, 1.0)]",4.6412458419799805,4.132,20.501132480061052,19.032238
1913,"[(2200000.0, 2.0), (600000.0, 2.0)]",3.746028423309326,3.782,18.8717345168066,17.385209
1914,"[(2200000.0, 2.0), (600000.0, 3.0)]",4.128905773162842,4.197,19.2202869968462,19.008679
1915,"[(2200000.0, 2.0), (600000.0, 4.0)]",3.492708206176758,3.803,17.78624815279722,17.584977000000002
1916,"[(2200000.0, 2.0), (400000.0, 1.0)]",4.648036479949951,4.1850000000000005,20.39258081804037,19.233898
1917,"[(2200000.0, 2.0), (400000.0, 2.0)]",3.6919589042663574,3.9019999999999997,18.596709722161293,17.755631
1918,"[(2200000.0, 2.0), (400000.0, 3.0)]",4.011559009552002,4.084,19.124715901269912,18.733839
1919,"[(2200000.0, 2.0), (400000.0, 4.0)]",3.417905807495117,4.17,17.561558767001628,18.575879999999998
1920,"[(2200000.0, 3.0), (3401000.0, 1.0)]",3.417046070098877,3.1470000000000002,28.054695965001578,23.146791999999998
1921,"[(2200000.0, 3.0), (3401000.0, 2.0)]",3.1915507316589355,2.608,24.03530723877907,23.451357
1922,"[(2200000.0, 3.0), (3401000.0, 3.0)]",3.3052921295166016,2.658,25.69730396282673,24.895932000000002
1923,"[(2200000.0, 3.0), (3401000.0, 4.0)]",3.0582029819488525,2.949,22.436019913341994,26.133661000000004
1924,"[(2200000.0, 3.0), (3400000.0, 1.0)]",3.5916926860809326,2.577,24.829397892048355,26.697746000000002
1925,"[(2200000.0, 3.0), (3400000.0, 2.0)]",3.1674346923828125,1.814,21.85838163478374,27.251333
1926,"[(2200000.0, 3.0), (3400000.0, 3.0)]",3.263421058654785,2.177,24.199786306548116,30.42021
1927,"[(2200000.0, 3.0), (3400000.0, 4.0)]",2.907447099685669,2.213,22.387879278209212,27.344352
1928,"[(2200000.0, 3.0), (3300000.0, 1.0)]",3.4843735694885254,2.684,24.57670652583122,25.290158
1929,"[(2200000.0, 3.0), (3300000.0, 2.0)]",3.1434288024902344,2.143,21.656479139285086,23.752806999999997
1930,"[(2200000.0, 3.0), (3300000.0, 3.0)]",3.2534875869750977,2.146,22.157909493131633,26.203729000000003
1931,"[(2200000.0, 3.0), (3300000.0, 4.0)]",2.8268542289733887,2.349,20.774709144043918,26.130243
1932,"[(2200000.0, 3.0), (3100000.0, 1.0)]",3.5910749435424805,2.7,24.134976534106727,24.344481000000002
1933,"[(2200000.0, 3.0), (3100000.0, 2.0)]",3.1238553524017334,2.1100000000000003,20.916227744810577,24.043212
1934,"[(2200000.0, 3.0), (3100000.0, 3.0)]",3.3215017318725586,2.011,20.730434343352314,22.975405000000002
1935,"[(2200000.0, 3.0), (3100000.0, 4.0)]",3.0077102184295654,2.379,19.91766299180269,22.427128
1936,"[(2200000.0, 3.0), (2800000.0, 1.0)]",3.810002088546753,2.593,22.92031286041736,21.879461
1937,"[(2200000.0, 3.0), (2800000.0, 2.0)]",3.3859896659851074,2.253,19.952413095936773,22.31055
1938,"[(2200000.0, 3.0), (2800000.0, 3.0)]",3.629396438598633,2.503,21.19283356770277,21.806707
1939,"[(2200000.0, 3.0), (2800000.0, 4.0)]",2.9819729328155518,2.451,18.35334041468382,20.25245
1940,"[(2200000.0, 3.0), (2600000.0, 1.0)]",4.026820659637451,3.356,22.115403226263524,19.902110999999998
1941,"[(2200000.0, 3.0), (2600000.0, 2.0)]",3.392035484313965,2.489,19.92898411447286,20.146129000000002
1942,"[(2200000.0, 3.0), (2600000.0, 3.0)]",3.513533353805542,2.92,19.88857813637972,21.390448
1943,"[(2200000.0, 3.0), (2600000.0, 4.0)]",3.158735513687134,2.661,18.433543494358062,19.906077
1944,"[(2200000.0, 3.0), (2400000.0, 1.0)]",4.139507293701172,3.4509999999999996,21.11627677121878,18.430737999999998
1945,"[(2200000.0, 3.0), (2400000.0, 2.0)]",3.469421625137329,2.6719999999999997,19.232812789173124,18.474379
1946,"[(2200000.0, 3.0), (2400000.0, 3.0)]",3.8108110427856445,2.683,20.171069504711625,19.265819999999998
1947,"[(2200000.0, 3.0), (2400000.0, 4.0)]",3.2174036502838135,3.1109999999999998,18.417272451872826,19.412243
1948,"[(2200000.0, 3.0), (2200000.0, 1.0)]",4.46501088142395,3.602,21.392924025864602,18.617384
1949,"[(2200000.0, 3.0), (2200000.0, 2.0)]",3.560563564300537,2.84,19.01601454787731,17.725968
1950,"[(2200000.0, 3.0), (2200000.0, 3.0)]",3.810634136199951,2.979,19.040620802841186,18.630567
1951,"[(2200000.0, 3.0), (2200000.0, 4.0)]",3.3278090953826904,3.3529999999999998,17.806323870961663,17.539261
1952,"[(2200000.0, 3.0), (1900000.0, 1.0)]",4.896277666091919,4.029,21.072413063457013,17.534562
1953,"[(2200000.0, 3.0), (1900000.0, 2.0)]",3.8111047744750977,3.175,18.506962874064442,16.142414000000002
1954,"[(2200000.0, 3.0), (1900000.0, 3.0)]",4.2932047843933105,3.385,19.32363074924946,18.061172
1955,"[(2200000.0, 3.0), (1900000.0, 4.0)]",3.7242414951324463,3.4859999999999998,17.530657637882232,16.365436
1956,"[(2200000.0, 3.0), (1700000.0, 1.0)]",4.919805288314819,4.023,20.745162324535848,18.419386000000003
