,app,nphases,usable,energy,mean_energy,max_energy,phases
27,completo_ferret_1.json,30,9999,1681.32,1687.62,1681.82,"['0', '0.00955611', '0.025679', '0.117949', '0.143496', '0.163335', '0.262794', '0.321103', '0.32607', '0.328145', '0.335489', '0.337322', '0.358647', '0.659166', '0.663498', '0.685911', '0.705138', '0.722586', '0.749505', '0.764161', '0.790713', '0.829395', '0.839648', '0.841915', '0.87822', '0.912123', '0.920628', '0.935854', '0.950538', '1']"
28,completo_ferret_1.json,31,9999,1681.32,1687.72,1681.8,"['0', '0.0266689', '0.116758', '0.165926', '0.321356', '0.326037', '0.326061', '0.335495', '0.344632', '0.356119', '0.38405', '0.406477', '0.406952', '0.413542', '0.423066', '0.659932', '0.671709', '0.673093', '0.71486', '0.716178', '0.761022', '0.795035', '0.801939', '0.803426', '0.827681', '0.929953', '0.93328', '0.943494', '0.947794', '0.983772', '1']"
29,completo_ferret_1.json,32,9999,1681.32,1687.72,1681.78,"['0', '0.0470138', '0.0737105', '0.146884', '0.155068', '0.178929', '0.216883', '0.233787', '0.326062', '0.33549', '0.335495', '0.387462', '0.390492', '0.396851', '0.401597', '0.615832', '0.666686', '0.670615', '0.676201', '0.695008', '0.709235', '0.732711', '0.762846', '0.773882', '0.790221', '0.796941', '0.863674', '0.872216', '0.880515', '0.893244', '0.926845', '1']"
30,completo_ferret_1.json,33,9999,1681.32,1688.52,1681.8,"['0', '0.00435768', '0.0676528', '0.300905', '0.325696', '0.326051', '0.326067', '0.332948', '0.335491', '0.335491', '0.335497', '0.485975', '0.487673', '0.495397', '0.504017', '0.513993', '0.689041', '0.716751', '0.727551', '0.75534', '0.807818', '0.834917', '0.863509', '0.872352', '0.884355', '0.885435', '0.944489', '0.956795', '0.968776', '0.971825', '0.97298', '0.994771', '1']"
31,completo_ferret_1.json,34,9999,1681.32,1687.67,1681.73,"['0', '0.00112442', '0.00730054', '0.060955', '0.118932', '0.168446', '0.221386', '0.305172', '0.307746', '0.325753', '0.326046', '0.326055', '0.32606', '0.326069', '0.335491', '0.335492', '0.336422', '0.67002', '0.671695', '0.675841', '0.782101', '0.796318', '0.82068', '0.823801', '0.829748', '0.830865', '0.832214', '0.832833', '0.834333', '0.852695', '0.868253', '0.932523', '0.994549', '1']"
32,completo_ferret_1.json,35,9999,1681.32,1688.26,1681.76,"['0', '0.047759', '0.0616714', '0.0663084', '0.147354', '0.206722', '0.21855', '0.220884', '0.270752', '0.284435', '0.302249', '0.326044', '0.326071', '0.33549', '0.335492', '0.367524', '0.367524', '0.674519', '0.675363', '0.694395', '0.756526', '0.760412', '0.799642', '0.832392', '0.836332', '0.837882', '0.897178', '0.909971', '0.924927', '0.931791', '0.954295', '0.971036', '0.980017', '0.993365', '1']"
33,completo_ferret_1.json,36,9999,1681.32,1688.09,1681.74,"['0', '0.0389299', '0.0458373', '0.0744029', '0.0769858', '0.124', '0.12457', '0.197422', '0.253077', '0.317821', '0.325899', '0.326026', '0.326065', '0.335491', '0.336403', '0.349083', '0.358336', '0.416584', '0.665421', '0.667975', '0.714504', '0.746029', '0.766329', '0.780227', '0.799479', '0.818388', '0.825082', '0.827911', '0.837856', '0.865138', '0.930851', '0.937086', '0.943064', '0.96057', '0.983716', '1']"
34,completo_ferret_1.json,37,9999,1681.32,1688.02,1681.73,"['0', '0.0027425', '0.0097193', '0.0667113', '0.162731', '0.259008', '0.32606', '0.326061', '0.326062', '0.335489', '0.356581', '0.361597', '0.398998', '0.406723', '0.415096', '0.418541', '0.429966', '0.446203', '0.662411', '0.664917', '0.694305', '0.70085', '0.764934', '0.800703', '0.81025', '0.816388', '0.848656', '0.850911', '0.858731', '0.888349', '0.889415', '0.892846', '0.908584', '0.932077', '0.937405', '0.987994', '1']"
35,completo_ferret_1.json,38,9999,1681.32,1687.25,1681.69,"['0', '0.0313079', '0.0857788', '0.126214', '0.236826', '0.316754', '0.326065', '0.335491', '0.361919', '0.417886', '0.52585', '0.548369', '0.558312', '0.603668', '0.609214', '0.612082', '0.629743', '0.639476', '0.646123', '0.650226', '0.672275', '0.681355', '0.721004', '0.739605', '0.771619', '0.779791', '0.799654', '0.833404', '0.85001', '0.873799', '0.912599', '0.915875', '0.927881', '0.927961', '0.957283', '0.965709', '0.986251', '1']"
36,completo_ferret_1.json,39,9999,1681.32,1687.34,1681.69,"['0', '0.084803', '0.13357', '0.177064', '0.222894', '0.240819', '0.303225', '0.325953', '0.326018', '0.326062', '0.335489', '0.33549', '0.39561', '0.397615', '0.403543', '0.405197', '0.416677', '0.46772', '0.47647', '0.65295', '0.655376', '0.656439', '0.720378', '0.720937', '0.761816', '0.76527', '0.767178', '0.78184', '0.792574', '0.842448', '0.842474', '0.855572', '0.864166', '0.909906', '0.952486', '0.960062', '0.985127', '0.988865', '1']"
37,completo_ferret_1.json,40,9999,1681.32,1688.13,1681.67,"['0', '0.0458202', '0.047718', '0.0767749', '0.113191', '0.182965', '0.229224', '0.325588', '0.326068', '0.326071', '0.330437', '0.332201', '0.335489', '0.351916', '0.354593', '0.380016', '0.380891', '0.383294', '0.425678', '0.432203', '0.677937', '0.705', '0.730954', '0.738232', '0.740872', '0.742543', '0.77706', '0.78447', '0.792519', '0.793774', '0.79563', '0.810757', '0.831678', '0.832029', '0.889128', '0.90531', '0.967625', '0.971204', '0.977092', '1']"
38,completo_ferret_1.json,41,9999,1681.32,1687.88,1681.69,"['0', '0.00642076', '0.103953', '0.109272', '0.165728', '0.171169', '0.171208', '0.240632', '0.299235', '0.302005', '0.317634', '0.326068', '0.326071', '0.335491', '0.370271', '0.376934', '0.427869', '0.431545', '0.433482', '0.435241', '0.672972', '0.717282', '0.726052', '0.768297', '0.770794', '0.793829', '0.797601', '0.826672', '0.829905', '0.863948', '0.867593', '0.872955', '0.874412', '0.876895', '0.894725', '0.89831', '0.955975', '0.957578', '0.986207', '0.990825', '1']"
39,completo_ferret_1.json,42,9999,1681.32,1687.13,1681.66,"['0', '0.0889026', '0.10938', '0.212492', '0.214176', '0.238005', '0.277039', '0.315604', '0.326068', '0.330071', '0.335491', '0.391395', '0.395421', '0.412337', '0.424111', '0.441459', '0.444578', '0.452362', '0.46494', '0.471488', '0.473248', '0.697958', '0.710989', '0.711796', '0.720189', '0.730597', '0.736182', '0.764202', '0.790716', '0.80084', '0.801258', '0.808061', '0.821416', '0.841877', '0.853122', '0.884137', '0.915074', '0.946074', '0.964348', '0.971661', '0.999584', '1']"
40,completo_ferret_1.json,43,9999,1681.32,1687.87,1681.65,"['0', '0.0124878', '0.125575', '0.278228', '0.283784', '0.296883', '0.325112', '0.325546', '0.326027', '0.326067', '0.335489', '0.33549', '0.343297', '0.355762', '0.357409', '0.380533', '0.413213', '0.424824', '0.429913', '0.507551', '0.51262', '0.641561', '0.646632', '0.659889', '0.660781', '0.662985', '0.667667', '0.670213', '0.673995', '0.73052', '0.74361', '0.74549', '0.748473', '0.78007', '0.784251', '0.837724', '0.861975', '0.93617', '0.937663', '0.940393', '0.96355', '0.99124', '1']"
41,completo_ferret_1.json,44,9999,1681.32,1687.26,1681.65,"['0', '0.0373126', '0.106981', '0.131359', '0.164125', '0.172239', '0.239394', '0.286337', '0.321199', '0.325961', '0.326069', '0.33549', '0.335504', '0.369894', '0.371268', '0.373204', '0.399654', '0.405515', '0.413363', '0.414361', '0.420182', '0.466932', '0.655634', '0.714866', '0.721025', '0.762574', '0.770981', '0.771647', '0.807586', '0.839542', '0.879344', '0.887002', '0.887402', '0.891728', '0.901378', '0.914411', '0.926285', '0.948792', '0.949369', '0.951866', '0.961958', '0.977841', '0.988507', '1']"
42,completo_ferret_1.json,45,9999,1681.32,1687.7,1681.61,"['0', '0.039544', '0.0894685', '0.12239', '0.139581', '0.189395', '0.208099', '0.210857', '0.230228', '0.234869', '0.244071', '0.253776', '0.268175', '0.309388', '0.316329', '0.317858', '0.326068', '0.335491', '0.346176', '0.388829', '0.394858', '0.420322', '0.653035', '0.662831', '0.669648', '0.674255', '0.684303', '0.716241', '0.722995', '0.799497', '0.821963', '0.822858', '0.86492', '0.870993', '0.87508', '0.875797', '0.908489', '0.923912', '0.924199', '0.935045', '0.936309', '0.979813', '0.990372', '0.998166', '1']"
43,completo_ferret_1.json,46,9999,1681.32,1686.77,1681.61,"['0', '0.0312046', '0.0313953', '0.0698911', '0.072873', '0.106065', '0.134148', '0.182588', '0.2181', '0.220406', '0.225472', '0.26226', '0.296599', '0.302684', '0.325715', '0.32607', '0.335489', '0.342007', '0.401541', '0.413522', '0.457699', '0.462318', '0.654706', '0.673234', '0.755356', '0.773413', '0.780965', '0.785796', '0.799606', '0.812618', '0.815049', '0.825961', '0.832874', '0.838032', '0.847829', '0.869337', '0.872002', '0.875087', '0.895861', '0.914419', '0.935378', '0.936093', '0.952656', '0.955083', '0.975671', '1']"
44,completo_ferret_1.json,47,9999,1681.32,1687.0,1681.61,"['0', '0.0572534', '0.0907939', '0.140263', '0.168624', '0.176345', '0.189021', '0.201211', '0.206341', '0.2165', '0.217536', '0.229939', '0.243797', '0.264765', '0.307691', '0.32602', '0.326063', '0.335489', '0.335492', '0.335503', '0.342455', '0.342955', '0.345818', '0.349464', '0.639558', '0.656294', '0.685453', '0.690178', '0.701344', '0.701733', '0.702732', '0.705266', '0.741944', '0.754048', '0.75445', '0.756976', '0.791405', '0.816354', '0.845952', '0.849481', '0.850366', '0.857287', '0.862156', '0.868568', '0.869451', '0.924833', '1']"
45,completo_ferret_1.json,48,9999,1681.32,1687.24,1681.61,"['0', '0.0295194', '0.03949', '0.0427041', '0.0938737', '0.110403', '0.121058', '0.128755', '0.134383', '0.16985', '0.178', '0.178899', '0.1795', '0.219481', '0.226181', '0.263363', '0.306644', '0.322587', '0.325088', '0.32512', '0.326033', '0.326064', '0.335491', '0.491532', '0.663092', '0.666601', '0.667355', '0.690576', '0.704524', '0.728992', '0.736197', '0.747564', '0.752574', '0.765125', '0.831927', '0.840639', '0.842384', '0.86015', '0.861408', '0.87029', '0.911607', '0.918311', '0.920186', '0.921979', '0.944138', '0.948527', '0.998549', '1']"
46,completo_ferret_1.json,49,9999,1681.32,1688.05,1681.61,"['0', '0.0220552', '0.0256287', '0.0449904', '0.0546929', '0.126771', '0.145355', '0.304317', '0.326062', '0.335493', '0.354771', '0.35629', '0.365036', '0.365315', '0.365453', '0.371421', '0.386768', '0.389155', '0.389155', '0.401926', '0.470256', '0.476272', '0.479904', '0.658542', '0.674382', '0.676668', '0.702302', '0.7194', '0.726041', '0.727743', '0.74389', '0.752751', '0.753695', '0.75718', '0.783319', '0.78557', '0.795183', '0.81968', '0.832811', '0.899922', '0.906692', '0.94307', '0.944956', '0.946515', '0.973487', '0.983238', '0.98986', '0.990852', '1']"
47,completo_ferret_1.json,50,9999,1681.32,1687.25,1681.59,"['0', '0.00348012', '0.0569026', '0.0636696', '0.10072', '0.103786', '0.127798', '0.180732', '0.229291', '0.282475', '0.300628', '0.308679', '0.32606', '0.33549', '0.356073', '0.379253', '0.379673', '0.380798', '0.438857', '0.443541', '0.443662', '0.475697', '0.479368', '0.479368', '0.49762', '0.656574', '0.657797', '0.658443', '0.660502', '0.660655', '0.680722', '0.69443', '0.697625', '0.719462', '0.727558', '0.731925', '0.743587', '0.754304', '0.757862', '0.788756', '0.79432', '0.796742', '0.801104', '0.803612', '0.81334', '0.887778', '0.89784', '0.922941', '0.974941', '1']"
48,completo_ferret_1.json,51,9999,1681.32,1686.64,1681.59,"['0', '0.0545076', '0.0796365', '0.0863479', '0.121732', '0.139528', '0.202383', '0.214894', '0.28498', '0.299605', '0.32487', '0.326045', '0.326057', '0.32607', '0.335495', '0.360538', '0.366603', '0.377615', '0.385646', '0.386767', '0.387587', '0.391015', '0.391982', '0.446718', '0.447915', '0.655759', '0.666355', '0.675595', '0.677874', '0.686324', '0.688132', '0.722456', '0.723748', '0.724959', '0.741454', '0.742506', '0.755063', '0.764983', '0.770302', '0.802437', '0.834156', '0.859448', '0.861313', '0.885944', '0.895063', '0.915156', '0.91539', '0.933384', '0.972895', '0.993846', '1']"
49,completo_ferret_1.json,52,9999,1681.32,1686.79,1681.56,"['0', '0.0459299', '0.0690412', '0.072493', '0.0885458', '0.09361', '0.134601', '0.179728', '0.195012', '0.284869', '0.310322', '0.325908', '0.326068', '0.335489', '0.356424', '0.374739', '0.375614', '0.397061', '0.397415', '0.398716', '0.446044', '0.446321', '0.470248', '0.650412', '0.651712', '0.655117', '0.706293', '0.737641', '0.748706', '0.750597', '0.773212', '0.776622', '0.790305', '0.837605', '0.847927', '0.847931', '0.848849', '0.851431', '0.856051', '0.868761', '0.872302', '0.899723', '0.902696', '0.921001', '0.932132', '0.943904', '0.952838', '0.957427', '0.963815', '0.967936', '0.969036', '1']"
50,completo_ferret_1.json,53,9999,1681.32,1687.28,1681.58,"['0', '0.0244505', '0.0978666', '0.0979041', '0.110063', '0.159934', '0.199043', '0.224914', '0.237633', '0.253339', '0.280922', '0.286279', '0.314536', '0.325968', '0.326069', '0.33549', '0.348621', '0.360977', '0.400069', '0.40534', '0.418429', '0.427387', '0.442965', '0.448258', '0.453152', '0.453707', '0.68267', '0.687129', '0.690732', '0.705728', '0.713707', '0.721924', '0.751246', '0.763168', '0.77142', '0.799615', '0.801123', '0.83381', '0.854354', '0.85521', '0.859973', '0.867221', '0.867594', '0.881885', '0.884629', '0.917473', '0.935914', '0.967391', '0.986676', '0.991392', '0.997897', '0.999527', '1']"
51,completo_ferret_1.json,54,9999,1681.32,1686.8,1681.56,"['0', '0.0803392', '0.0818015', '0.0987219', '0.101851', '0.135035', '0.152779', '0.234705', '0.262044', '0.270555', '0.271094', '0.273101', '0.27366', '0.297419', '0.308193', '0.326063', '0.32607', '0.329088', '0.33549', '0.335491', '0.335546', '0.366461', '0.374635', '0.379048', '0.38438', '0.400936', '0.406646', '0.545627', '0.594189', '0.603779', '0.610537', '0.635545', '0.641231', '0.654643', '0.678168', '0.681798', '0.684935', '0.713514', '0.7693', '0.775206', '0.782612', '0.799702', '0.804491', '0.812562', '0.821902', '0.823649', '0.847347', '0.882343', '0.935484', '0.941894', '0.950629', '0.964324', '0.972746', '1']"
52,completo_ferret_1.json,55,9999,1681.32,1686.62,1681.57,"['0', '0.0084422', '0.0512972', '0.07172', '0.078711', '0.125339', '0.127935', '0.13558', '0.145919', '0.166839', '0.188938', '0.234205', '0.284224', '0.317724', '0.326051', '0.335494', '0.364993', '0.379962', '0.381941', '0.386315', '0.391422', '0.423174', '0.430921', '0.434788', '0.447779', '0.451219', '0.698394', '0.704282', '0.725975', '0.729035', '0.73117', '0.736244', '0.755231', '0.769935', '0.774478', '0.81678', '0.820798', '0.826988', '0.832039', '0.833323', '0.862345', '0.863586', '0.86823', '0.870604', '0.884854', '0.896718', '0.911935', '0.926365', '0.959095', '0.970577', '0.985933', '0.988151', '0.990272', '0.997227', '1']"
53,completo_ferret_1.json,56,9999,1681.32,1686.66,1681.55,"['0', '0.0319809', '0.0379662', '0.0441874', '0.101492', '0.109127', '0.131035', '0.207686', '0.211634', '0.249719', '0.252162', '0.261644', '0.28035', '0.302397', '0.303049', '0.310181', '0.326021', '0.326059', '0.326065', '0.335494', '0.391867', '0.407857', '0.413136', '0.425182', '0.429906', '0.43576', '0.437335', '0.438962', '0.545515', '0.54917', '0.553775', '0.560666', '0.639586', '0.640296', '0.641359', '0.650796', '0.708363', '0.72236', '0.754118', '0.759454', '0.760524', '0.775135', '0.775651', '0.778128', '0.795346', '0.797823', '0.830787', '0.857937', '0.865299', '0.892609', '0.896034', '0.942191', '0.946916', '0.976689', '0.988376', '1']"
54,completo_ferret_1.json,57,9999,1681.32,1687.07,1681.55,"['0', '0.0030513', '0.020383', '0.0268424', '0.0691338', '0.0701196', '0.101164', '0.106901', '0.111777', '0.167014', '0.178613', '0.230005', '0.286829', '0.297068', '0.326065', '0.335491', '0.358601', '0.366549', '0.375047', '0.390124', '0.403892', '0.411396', '0.439244', '0.446684', '0.457326', '0.457398', '0.466212', '0.480634', '0.627078', '0.631865', '0.655606', '0.661248', '0.669495', '0.672652', '0.680656', '0.711445', '0.722854', '0.724312', '0.766389', '0.774118', '0.779812', '0.794938', '0.826173', '0.843005', '0.843468', '0.84619', '0.866882', '0.880012', '0.891339', '0.893192', '0.899563', '0.908792', '0.9308', '0.93244', '0.94732', '0.968498', '1']"
55,completo_ferret_1.json,58,9999,1681.32,1687.12,1681.55,"['0', '0.00868112', '0.0251359', '0.0343225', '0.0827078', '0.117131', '0.118124', '0.136341', '0.185513', '0.208791', '0.223333', '0.231286', '0.25272', '0.253372', '0.260354', '0.285215', '0.291566', '0.301072', '0.325883', '0.326057', '0.326057', '0.335489', '0.359848', '0.360206', '0.377371', '0.466922', '0.475139', '0.690529', '0.70467', '0.724536', '0.767832', '0.771214', '0.773864', '0.781538', '0.786824', '0.791004', '0.795851', '0.800509', '0.805885', '0.842593', '0.852482', '0.854209', '0.863462', '0.872576', '0.873669', '0.887027', '0.896368', '0.904749', '0.913876', '0.918452', '0.918963', '0.928822', '0.930857', '0.932022', '0.936783', '0.974184', '0.9953', '1']"
56,completo_ferret_1.json,59,9999,1681.32,1686.4,1681.54,"['0', '0.0185199', '0.0367051', '0.0377347', '0.0880864', '0.106378', '0.107839', '0.111139', '0.122688', '0.16819', '0.206362', '0.22858', '0.257197', '0.284787', '0.293836', '0.323083', '0.326064', '0.33549', '0.335493', '0.337668', '0.356782', '0.361993', '0.382498', '0.417354', '0.422305', '0.426745', '0.428209', '0.434374', '0.458232', '0.595389', '0.595389', '0.606009', '0.642398', '0.648359', '0.654962', '0.661958', '0.663967', '0.665051', '0.670938', '0.681372', '0.694573', '0.695104', '0.701714', '0.73318', '0.735497', '0.754793', '0.756232', '0.763239', '0.766001', '0.777277', '0.779329', '0.825924', '0.8325', '0.834212', '0.835748', '0.927284', '0.933176', '0.969463', '1']"
57,completo_ferret_1.json,60,9999,1681.32,1686.7,1681.54,"['0', '0.0426004', '0.0528146', '0.0851335', '0.100205', '0.105695', '0.153268', '0.157733', '0.188368', '0.215741', '0.223789', '0.270044', '0.277099', '0.278958', '0.290264', '0.299768', '0.311922', '0.322653', '0.325974', '0.326054', '0.326067', '0.332415', '0.335492', '0.370005', '0.373974', '0.39782', '0.402431', '0.405401', '0.423892', '0.496446', '0.640597', '0.649734', '0.663383', '0.678352', '0.679982', '0.680021', '0.685639', '0.693401', '0.730277', '0.745093', '0.746878', '0.754576', '0.762629', '0.773689', '0.776707', '0.778804', '0.804418', '0.816259', '0.825798', '0.879224', '0.904835', '0.912938', '0.932625', '0.936317', '0.943408', '0.946207', '0.953337', '0.954597', '0.970478', '1']"
58,completo_ferret_1.json,61,9999,1681.32,1686.72,1681.53,"['0', '0.106892', '0.113871', '0.140608', '0.152615', '0.15911', '0.174498', '0.205869', '0.258704', '0.260441', '0.284018', '0.304512', '0.326027', '0.326061', '0.335494', '0.335497', '0.399278', '0.417326', '0.417649', '0.41938', '0.420194', '0.421655', '0.423921', '0.425311', '0.425667', '0.433318', '0.437755', '0.440542', '0.443462', '0.443462', '0.656981', '0.659641', '0.681241', '0.693055', '0.69565', '0.703908', '0.706433', '0.707609', '0.71289', '0.717531', '0.719769', '0.762306', '0.77126', '0.781909', '0.797227', '0.803969', '0.822122', '0.835047', '0.860157', '0.878349', '0.880491', '0.910478', '0.928653', '0.935231', '0.938781', '0.943889', '0.961442', '0.963834', '0.985067', '0.998822', '1']"
59,completo_ferret_1.json,62,9999,1681.32,1686.44,1681.53,"['0', '0.0146743', '0.0160736', '0.0199596', '0.0892633', '0.0966397', '0.116062', '0.13297', '0.14211', '0.178253', '0.201888', '0.227048', '0.313891', '0.324012', '0.325343', '0.325933', '0.326034', '0.326053', '0.326053', '0.335496', '0.335498', '0.345354', '0.361117', '0.361479', '0.403195', '0.430173', '0.431626', '0.433897', '0.44558', '0.448937', '0.450746', '0.661775', '0.662144', '0.680633', '0.692631', '0.69474', '0.700763', '0.703727', '0.730246', '0.750658', '0.762323', '0.76757', '0.771589', '0.773209', '0.776537', '0.778431', '0.802378', '0.811082', '0.833981', '0.835768', '0.847013', '0.86168', '0.868075', '0.870434', '0.878472', '0.885646', '0.898693', '0.917592', '0.9914', '0.996823', '0.999529', '1']"
60,completo_ferret_1.json,63,9999,1681.32,1686.49,1681.52,"['0', '0.0026213', '0.119216', '0.122588', '0.131847', '0.141332', '0.153318', '0.156982', '0.170164', '0.198951', '0.213847', '0.264679', '0.284847', '0.296918', '0.325965', '0.326067', '0.331991', '0.334504', '0.335492', '0.350618', '0.370596', '0.387723', '0.393725', '0.41619', '0.43746', '0.443734', '0.444217', '0.447779', '0.449894', '0.481063', '0.628597', '0.654855', '0.67651', '0.698597', '0.709417', '0.709456', '0.730873', '0.760164', '0.779081', '0.780368', '0.791551', '0.81389', '0.823307', '0.82703', '0.83482', '0.861499', '0.881192', '0.892991', '0.895816', '0.905797', '0.912764', '0.916411', '0.919035', '0.936524', '0.936733', '0.94781', '0.953704', '0.956412', '0.966664', '0.977928', '0.983576', '0.988517', '1']"
61,completo_ferret_1.json,64,9999,1681.32,1687.3,1681.53,"['0', '0.00860863', '0.0610846', '0.075036', '0.146397', '0.165547', '0.171801', '0.193294', '0.213368', '0.235252', '0.250648', '0.257755', '0.267974', '0.303554', '0.326062', '0.335492', '0.335501', '0.345638', '0.3653', '0.366673', '0.369527', '0.371955', '0.377967', '0.396463', '0.399992', '0.408908', '0.412285', '0.413249', '0.441828', '0.444552', '0.449498', '0.498593', '0.581596', '0.583243', '0.600434', '0.607747', '0.641089', '0.659455', '0.672019', '0.672351', '0.676789', '0.691861', '0.714499', '0.715716', '0.727068', '0.735897', '0.762823', '0.771182', '0.782462', '0.810223', '0.811677', '0.815978', '0.816419', '0.816892', '0.820153', '0.835877', '0.85931', '0.897502', '0.900074', '0.904341', '0.906825', '0.948737', '0.961742', '1']"
62,completo_ferret_1.json,65,9999,1681.32,1686.4,1681.52,"['0', '0.00397387', '0.00473609', '0.00513077', '0.0256818', '0.126452', '0.131045', '0.152644', '0.190418', '0.193714', '0.222688', '0.246701', '0.249897', '0.250221', '0.254103', '0.2594', '0.290217', '0.29578', '0.296248', '0.309476', '0.325472', '0.326037', '0.326051', '0.326056', '0.326062', '0.335496', '0.341474', '0.350343', '0.360224', '0.40291', '0.40291', '0.422976', '0.641329', '0.71161', '0.734107', '0.742458', '0.750205', '0.757595', '0.758044', '0.764364', '0.771571', '0.777171', '0.784869', '0.787268', '0.795095', '0.805194', '0.812617', '0.813926', '0.826576', '0.833291', '0.835192', '0.842071', '0.843847', '0.866772', '0.910933', '0.92271', '0.926778', '0.936747', '0.938783', '0.946821', '0.947003', '0.964671', '0.968493', '0.969234', '1']"
63,completo_ferret_1.json,66,9999,1681.32,1686.18,1681.51,"['0', '0.0283837', '0.0310266', '0.0346776', '0.0762423', '0.0772731', '0.0857492', '0.111694', '0.121965', '0.129382', '0.146573', '0.153847', '0.188267', '0.218881', '0.221933', '0.236309', '0.264727', '0.288505', '0.296037', '0.326059', '0.335489', '0.335493', '0.335499', '0.345552', '0.355146', '0.362196', '0.370361', '0.371315', '0.383286', '0.38439', '0.389104', '0.390176', '0.414269', '0.432691', '0.603326', '0.635069', '0.638578', '0.647301', '0.655659', '0.664018', '0.683885', '0.68875', '0.692188', '0.693207', '0.702878', '0.703428', '0.706679', '0.737239', '0.739068', '0.766793', '0.782573', '0.820302', '0.847708', '0.863743', '0.872791', '0.873336', '0.896993', '0.92936', '0.932919', '0.942327', '0.958902', '0.963893', '0.964786', '0.970203', '0.992753', '1']"
64,completo_ferret_1.json,67,9999,1681.32,1687.23,1681.51,"['0', '0.0262418', '0.0382529', '0.140078', '0.147511', '0.156573', '0.162401', '0.165612', '0.184084', '0.280006', '0.2818', '0.301864', '0.307336', '0.325934', '0.326048', '0.32607', '0.335489', '0.336842', '0.338157', '0.358052', '0.359853', '0.362821', '0.368137', '0.377282', '0.383009', '0.386323', '0.401531', '0.407867', '0.409087', '0.413861', '0.416787', '0.423924', '0.427665', '0.670823', '0.715434', '0.725011', '0.730499', '0.734367', '0.760494', '0.769032', '0.769865', '0.772979', '0.773253', '0.786191', '0.789029', '0.789681', '0.790829', '0.796462', '0.797531', '0.815395', '0.834431', '0.838259', '0.842838', '0.846015', '0.849195', '0.855463', '0.856518', '0.857898', '0.891877', '0.896622', '0.898182', '0.924366', '0.932022', '0.937375', '0.95786', '0.985884', '1']"
65,completo_ferret_1.json,68,9999,1681.32,1686.33,1681.5,"['0', '0.0441076', '0.0599581', '0.0666262', '0.0756695', '0.087331', '0.0999983', '0.121937', '0.135375', '0.146271', '0.146915', '0.180249', '0.18962', '0.202127', '0.21802', '0.221285', '0.22795', '0.238212', '0.240446', '0.243122', '0.303092', '0.306079', '0.313989', '0.315931', '0.325991', '0.326037', '0.335494', '0.335496', '0.335856', '0.34451', '0.346531', '0.414708', '0.463516', '0.4898', '0.557958', '0.626478', '0.632734', '0.647433', '0.649284', '0.650234', '0.652591', '0.665321', '0.671356', '0.67224', '0.692368', '0.696792', '0.702199', '0.708211', '0.743058', '0.776164', '0.80705', '0.816054', '0.875384', '0.880138', '0.89462', '0.898184', '0.90203', '0.914034', '0.918962', '0.928594', '0.93182', '0.937551', '0.955399', '0.977347', '0.984271', '0.988658', '0.991183', '1']"
66,completo_ferret_1.json,69,9999,1681.32,1686.25,1681.5,"['0', '0.00318463', '0.0286542', '0.0404898', '0.0409038', '0.055107', '0.0647872', '0.0649023', '0.0787549', '0.0982482', '0.142909', '0.156222', '0.172988', '0.174911', '0.17523', '0.18717', '0.21636', '0.248259', '0.297723', '0.312994', '0.316672', '0.326063', '0.326064', '0.327258', '0.329355', '0.335492', '0.335502', '0.34613', '0.358431', '0.360986', '0.372021', '0.37854', '0.378783', '0.48483', '0.57257', '0.58452', '0.589947', '0.611937', '0.615755', '0.633806', '0.650681', '0.651807', '0.692053', '0.696449', '0.707386', '0.735526', '0.752517', '0.766758', '0.780862', '0.795315', '0.813932', '0.848442', '0.856506', '0.856509', '0.867091', '0.875612', '0.876499', '0.891379', '0.898874', '0.919291', '0.929456', '0.929621', '0.932344', '0.932849', '0.940479', '0.94593', '0.961239', '0.977513', '1']"
67,completo_ferret_1.json,70,9999,1681.32,1686.61,1681.5,"['0', '0.0549152', '0.0621937', '0.113451', '0.12115', '0.13429', '0.139711', '0.212699', '0.25408', '0.256024', '0.258813', '0.2593', '0.261009', '0.268237', '0.302314', '0.306741', '0.308661', '0.326064', '0.326071', '0.335495', '0.3355', '0.335501', '0.341935', '0.370287', '0.411716', '0.412354', '0.414734', '0.419089', '0.420519', '0.423618', '0.429492', '0.432082', '0.433363', '0.449509', '0.494411', '0.627823', '0.642146', '0.646137', '0.672088', '0.672715', '0.689536', '0.703029', '0.720077', '0.757718', '0.759249', '0.765067', '0.765701', '0.776423', '0.777312', '0.808486', '0.823341', '0.826922', '0.830164', '0.846488', '0.856001', '0.860099', '0.86037', '0.883135', '0.889393', '0.917553', '0.93676', '0.946205', '0.950745', '0.951778', '0.960153', '0.962833', '0.979875', '0.984041', '0.988481', '1']"
