,cores,frequency,input,regions,total_time,rapl_sample-sysfs_power,energy
224,30,1.6,1,2,10.99723777770996,39.38087500268978,4.330808462988539
225,30,1.8,1,0,19.381044387817383,40.26759464248704,7.804280391566788
226,30,1.8,1,1,13.353390789031982,66.36515438562316,8.861998412856657
227,30,1.8,1,2,9.758687114715576,42.39776599937533,4.137465327508302
228,30,2.0,1,0,17.4398551940918,45.95272375722543,8.014088481001135
229,30,2.0,1,1,12.010305070877076,73.53650713333334,8.831958845180617
230,30,2.0,1,2,9.474740648269654,45.855570458230275,4.344696373701876
231,30,2.2,1,0,15.863073444366455,50.85167747286947,8.066638945213635
232,30,2.2,1,1,10.933980989456177,81.55555060907237,8.917268399442285
233,30,2.2,1,2,8.453624153137207,50.727236317740044,4.288289901575462
234,32,1.2,1,0,29.0469220161438,38.55902343252595,11.200209466632424
235,32,1.2,1,1,18.877309226989745,50.08461489403842,9.454627628694594
236,32,1.2,1,2,14.467010974884033,38.75750772920012,5.607052896774909
237,32,1.4,1,0,24.955205774307252,39.75945464516129,9.922053721442364
238,32,1.4,1,1,16.149775791168214,54.49040640993788,8.80007846290132
239,32,1.4,1,2,12.396126985549927,40.04247760385523,4.963716371934284
240,32,1.6,1,0,21.803818798065187,39.72501003686636,8.66156920595155
241,32,1.6,1,1,14.091934776306152,58.546204935055734,8.250293013450587
242,32,1.6,1,2,10.8637930393219,40.09239606167176,4.355554932645264
243,32,1.8,1,0,19.378274393081664,42.3276909015544,8.202376087158672
244,32,1.8,1,1,12.503596258163451,67.12544337096774,8.39309442560795
245,32,1.8,1,2,10.341128587722778,42.8995619855251,4.436298868492989
246,32,2.0,1,0,17.443124961853027,43.68344664739884,7.619758186350176
247,32,2.0,1,1,11.24382586479187,73.31337496428571,8.243228216586205
248,32,2.0,1,2,9.562937784194947,44.03253309991377,4.210803745149801
249,32,2.2,1,0,15.905559825897218,51.009116605255784,8.11328555831063
250,32,2.2,1,1,10.235810375213623,81.52796981906425,8.34504839344081
251,32,2.2,1,2,8.09081220626831,51.25973652263387,4.1473290194742365
252,4,1.2,1,0,29.04236078262329,29.87153132871972,8.675397899781126
253,4,1.2,1,1,149.77245121002198,31.92203295523001,47.810411233119005
254,4,1.2,1,2,14.436622190475465,29.879025510975133,4.313522027215261
255,4,1.4,1,0,24.94262824058533,31.13369514516129,7.765561837614744
256,4,1.4,1,1,128.4003535747528,33.49934123508722,43.01327259106496
257,4,1.4,1,2,12.986772346496583,31.036845335737837,4.030684447286515
258,4,1.6,1,0,21.7981897354126,32.41004458064516,7.0648030110208415
259,4,1.6,1,1,112.15997319221496,35.188296635801244,39.46718407351175
260,4,1.6,1,2,10.895595216751099,32.3189082689031,3.5213374234527817
261,4,1.8,1,0,19.371996641159058,35.11312060103627,6.802112543438876
262,4,1.8,1,1,99.51302824020385,38.19069369153226,38.00471579838425
263,4,1.8,1,2,10.941133403778077,34.445485658695,3.7687265374970655
264,4,2.0,1,0,17.44210000038147,37.43527393063583,6.5294979143982355
265,4,2.0,1,1,89.49251642227173,41.181452201567744,36.854317874418
266,4,2.0,1,2,10.388268852233887,36.3264280823473,3.773687013607628
267,4,2.2,1,0,15.860776567459107,39.39464594936709,6.248296773570694
268,4,2.2,1,1,81.34749641418458,44.12720161737622,35.896373753375116
269,4,2.2,1,2,8.087960815429687,39.090538790955144,3.1616274599527943
270,6,1.2,1,0,29.04361219406128,31.070949806228374,9.024126166732403
271,6,1.2,1,1,99.81772317886353,34.38643019827508,34.32375170640735
272,6,1.2,1,2,15.354893207550049,31.032715008932968,4.765040249025013
273,6,1.4,1,0,24.948455810546875,32.59520817741935,8.132001108499228
274,6,1.4,1,1,85.65837845802307,36.7754927395496,31.50129075064619
275,6,1.4,1,2,13.245044040679932,32.385943917221866,4.28953253482594
276,6,1.6,1,0,21.793257236480713,33.987407244239634,7.406963088747424
277,6,1.6,1,1,74.72376856803893,39.13713555502622,29.244742596297474
278,6,1.6,1,2,10.879929447174073,33.94619908647638,3.69332251060588
279,6,1.8,1,0,19.37653532028198,37.60921795854922,7.287363401420124
280,6,1.8,1,1,66.35433301925659,43.243543245951614,28.693964694744974
281,6,1.8,1,2,10.020081043243408,37.292859875559714,3.7367747828742863
282,6,2.0,1,0,17.439813804626464,40.2777881849711,7.024371264080798
283,6,2.0,1,1,59.68277535438538,47.20730717523546,28.17463109225043
284,6,2.0,1,2,9.02373218536377,39.84735007276512,3.595718153530679
285,6,2.2,1,0,15.857003688812256,42.35202807594936,6.715762654290092
286,6,2.2,1,1,54.26989488601684,50.72592384438411,27.528905550308213
287,6,2.2,1,2,8.025030183792115,42.334067854746834,3.3973217233704687
288,8,1.2,1,0,29.030315971374513,32.63492789619377,9.474022685295298
289,8,1.2,1,1,74.89097757339478,37.70720404289544,28.239293723319033
290,8,1.2,1,2,14.433108568191528,32.6937269382291,4.718721103982685
291,8,1.4,1,0,24.941455841064453,33.83932250806451,8.440019680264294
292,8,1.4,1,1,64.20567841529846,39.81726545625,25.5649454126056
293,8,1.4,1,2,12.578074979782105,33.79254054222527,4.25045108697436
294,8,1.6,1,0,21.788709974288942,35.68006638709677,7.7742261837182705
295,8,1.6,1,1,56.080214166641234,42.87264461808401,24.0430709207245
296,8,1.6,1,2,10.820009231567383,35.57055574818276,3.848737415673197
297,8,1.8,1,0,19.37528553009033,39.9212541761658,7.734856983825234
298,8,1.8,1,1,49.80871138572693,48.21359698239437,24.01457136963836
299,8,1.8,1,2,9.923070335388184,39.56453715554345,3.9260168498153676
300,8,2.0,1,0,17.441316223144533,42.35958194219653,7.388068637340525
301,8,2.0,1,1,44.78081932067871,52.58586648322148,23.548381858064754
302,8,2.0,1,2,11.160453605651856,41.15865070144989,4.593492116247618
303,8,2.2,1,0,15.857006788253784,44.806711329113924,7.105003257050872
304,8,2.2,1,1,40.698417568206786,56.68285852345679,23.069026451472332
305,8,2.2,1,2,8.104974222183227,45.01462645791041,3.6484238706257095
