name,frequency,input,cores,speedup,ipmi_energy,parallel_frac
completo_ferret_1,1.5,5.0,6.0,5.668750372964244,8.68715506696701,0.9883131341039262
completo_ferret_1,1.5,5.0,8.0,7.5978134896124905,6.637837113189698,0.9924379275895368
completo_ferret_1,1.5,5.0,10.0,9.447391348663823,5.423729901949565,0.9935007496785596
completo_ferret_1,1.5,5.0,12.0,11.251885150028617,4.666914354419709,0.9939556403216295
completo_ferret_1,1.5,5.0,14.0,12.706689418781224,4.212285563945771,0.9921706255621959
completo_ferret_1,1.5,5.0,16.0,14.327786964321655,3.802116484880447,0.9922192541442145
completo_ferret_1,1.5,5.0,18.0,13.938884437348621,3.9737439131736756,0.9828616736283352
completo_ferret_1,1.5,5.0,20.0,16.043823812880905,3.492050546135221,0.9870218096539499
completo_ferret_1,1.5,5.0,22.0,16.24174588832301,3.445478333234787,0.9831174198493241
completo_ferret_1,1.5,5.0,24.0,18.970913958419935,3.0220498046875,0.9884741496729914
completo_ferret_1,1.5,5.0,26.0,19.043789673805495,3.0304751340548197,0.9853890208927004
completo_ferret_1,1.5,5.0,28.0,19.025723563664243,3.0433572206497193,0.982529935976366
completo_ferret_1,1.5,5.0,30.0,18.952267025814617,3.0812652977307633,0.9798991693745254
completo_ferret_1,1.5,5.0,32.0,18.79891549374486,3.114500749588012,0.9773475530635082
completo_ferret_1,1.7,1.0,1.0,1.0,23.282875255534524,
completo_ferret_1,1.7,1.0,2.0,1.9631898607778875,11.961032023388764,0.9812498322462164
completo_ferret_1,1.7,1.0,4.0,3.7988802386858267,6.348832701476415,0.9823527154777458
completo_ferret_1,1.7,1.0,6.0,5.777472612563595,4.276001672649384,0.992296722031966
completo_ferret_1,1.7,1.0,8.0,7.128318325523561,3.525338215559721,0.9825308091179432
completo_ferret_1,1.7,1.0,10.0,9.427196078757577,2.728735283215841,0.9932488006395179
completo_ferret_1,1.7,1.0,12.0,9.491880078977227,2.7602533943653107,0.9759783204155557
completo_ferret_1,1.7,1.0,14.0,11.443284807801914,2.3563928246974943,0.9828134663513954
completo_ferret_1,1.7,1.0,16.0,14.078809406212642,1.9501483795642853,0.9909026843660063
completo_ferret_1,1.7,1.0,18.0,14.520009383501751,1.9380658631324768,0.985901845861419
completo_ferret_1,1.7,1.0,20.0,14.464899203894985,1.9770189127922058,0.979860136567464
completo_ferret_1,1.7,1.0,22.0,11.512687845526635,2.393751380634308,0.9566221351972355
completo_ferret_1,1.7,1.0,24.0,18.14183767683183,1.571078160683314,0.9859604790738353
completo_ferret_1,1.7,1.0,26.0,18.953009099033874,1.5419855346679687,0.9851274468045808
completo_ferret_1,1.7,1.0,28.0,19.050459890917146,1.5281050872802735,0.9826007114588038
completo_ferret_1,1.7,1.0,30.0,18.94461431308285,1.5326254064242046,0.9798771202305594
completo_ferret_1,1.7,1.0,32.0,19.23360441907939,1.541253333012263,0.9785885576455319
completo_ferret_1,1.7,2.0,1.0,1.0,26.86488163787307,
completo_ferret_1,1.7,2.0,2.0,1.9427699233208406,13.938671138510985,0.9705420204460783
completo_ferret_1,1.7,2.0,4.0,3.928869353177067,7.157645580277722,0.9939651300472816
completo_ferret_1,1.7,2.0,6.0,5.503232691014123,5.243730449676514,0.9819463454708351
completo_ferret_1,1.7,2.0,8.0,7.355706008909968,4.014980016522937,0.9874869932790059
completo_ferret_1,1.7,2.0,10.0,8.306295232521999,3.5921840958595275,0.9773437599627037
completo_ferret_1,1.7,2.0,12.0,11.038187788676561,2.783962422609329,0.992078638683211
completo_ferret_1,1.7,2.0,14.0,11.038562754116683,2.825775543212891,0.9793629958770681
completo_ferret_1,1.7,2.0,16.0,13.397741392921287,2.37357097363472,0.9870512572193518
completo_ferret_1,1.7,2.0,18.0,13.484327745721458,2.421061622142792,0.9803009994511794
completo_ferret_1,1.7,2.0,20.0,16.704421274926027,1.9583123338222503,0.9896164309441624
completo_ferret_1,1.7,2.0,22.0,16.717567377217456,2.0002562172412874,0.9849532886613936
completo_ferret_1,1.7,2.0,24.0,16.714559232465483,2.0164313542842867,0.9810489591837172
completo_ferret_1,1.7,2.0,26.0,16.674126193202163,2.019339305460453,0.9776279159729525
completo_ferret_1,1.7,2.0,28.0,16.680129539652036,2.0404032391309737,0.9748650356402979
completo_ferret_1,1.7,2.0,30.0,16.884588379472135,2.0235235344171523,0.9732148890480806
completo_ferret_1,1.7,2.0,32.0,16.504883006834916,2.1041101167201997,0.969715478537867
completo_ferret_1,1.7,3.0,1.0,1.0,30.925666408068253,
completo_ferret_1,1.7,3.0,2.0,1.9908359925408892,15.746116232922203,0.9953969048713979
completo_ferret_1,1.7,3.0,4.0,3.809004001228215,8.369503667449951,0.9832855694288063
completo_ferret_1,1.7,3.0,6.0,5.872790443226367,5.608030889676168,0.9956678325915628
completo_ferret_1,1.7,3.0,8.0,7.589759835349034,4.484891109895706,0.9922783145871986
completo_ferret_1,1.7,3.0,10.0,9.439463786753253,3.669702988088131,0.9934019767564273
completo_ferret_1,1.7,3.0,12.0,10.9941985833795,3.2174561590467183,0.9916832053080908
completo_ferret_1,1.7,3.0,14.0,12.600972136111855,2.8646696192423504,0.9914595852741405
completo_ferret_1,1.7,3.0,16.0,12.643928468499391,2.8789956844647726,0.9823047004214351
completo_ferret_1,1.7,3.0,18.0,15.24250299843267,2.4646798737049105,0.9893583287475011
completo_ferret_1,1.7,3.0,20.0,15.152726440177302,2.50337275261879,0.9831634483701327
completo_ferret_1,1.7,3.0,22.0,15.531452889589888,2.452122122192383,0.9801675957126246
completo_ferret_1,1.7,3.0,24.0,15.426181775605238,2.4668839269161222,0.9758349336970754
completo_ferret_1,1.7,3.0,26.0,19.417778535622745,2.0032536993026735,0.9864408352329246
completo_ferret_1,1.7,3.0,28.0,19.191148340767395,2.0368170206546785,0.9829997788895359
completo_ferret_1,1.7,3.0,30.0,18.983960939825558,2.079076095700264,0.9799902972265819
completo_ferret_1,1.7,3.0,32.0,15.406652596346477,2.5391159232139584,0.9652572635270213
completo_ferret_1,1.7,4.0,1.0,1.0,35.81467833096873,
completo_ferret_1,1.7,4.0,2.0,2.000869790601365,18.109170183420183,1.0004347062489776
completo_ferret_1,1.7,4.0,4.0,3.8382238597226372,9.696017402068428,0.9859504338299978
completo_ferret_1,1.7,4.0,6.0,5.920235647176941,6.486825383472443,0.997305365611212
completo_ferret_1,1.7,4.0,8.0,7.355805889814491,5.3436854397455855,0.9874891029745726
completo_ferret_1,1.7,4.0,10.0,8.847065318701068,4.543091956233978,0.9855201867666931
completo_ferret_1,1.7,4.0,12.0,11.099850768818868,3.6989999091625214,0.9926276713089629
completo_ferret_1,1.7,4.0,14.0,12.711481070181518,3.2925372297763826,0.9922025733895183
completo_ferret_1,1.7,4.0,16.0,12.822238897458188,3.295576600517545,0.983477866707705
completo_ferret_1,1.7,4.0,18.0,14.755821041883962,2.9680198745727537,0.9870672017627423
completo_ferret_1,1.7,4.0,20.0,14.804266041727901,2.9384263243675233,0.9815283188478554
completo_ferret_1,1.7,4.0,22.0,17.5128568516322,2.551185434818268,0.9877990504310155
completo_ferret_1,1.7,4.0,24.0,17.98395240014737,2.5098872274398802,0.9854555171671845
completo_ferret_1,1.7,4.0,26.0,17.819422870646275,2.5568460245132445,0.9816367181165457
completo_ferret_1,1.7,4.0,28.0,17.51701014775485,2.6090523538589476,0.9778353223443073
completo_ferret_1,1.7,4.0,30.0,17.87330470216475,2.602492069673538,0.9766041079817063
completo_ferret_1,1.7,4.0,32.0,17.576376443028366,2.64042915058136,0.9735282081169978
completo_ferret_1,1.7,5.0,1.0,1.0,40.67710355822563,
completo_ferret_1,1.7,5.0,2.0,1.9660316706752659,20.784323905346444,0.982722389556895
completo_ferret_1,1.7,5.0,4.0,3.850362434685887,10.994573473270123,0.9870455861534743
completo_ferret_1,1.7,5.0,6.0,5.568815675110811,7.82313188539611,0.9845143258443146
completo_ferret_1,1.7,5.0,8.0,7.691379053479914,5.830914952534895,0.9942677761245197
completo_ferret_1,1.7,5.0,10.0,9.192242649919267,4.984453698938544,0.990236243744455
completo_ferret_1,1.7,5.0,12.0,10.144501345346717,4.566889657258987,0.9833721057215941
completo_ferret_1,1.7,5.0,14.0,12.556580178943257,3.7854386723041533,0.9911574415688728
completo_ferret_1,1.7,5.0,16.0,14.416006082829574,3.3587907651492523,0.9926748369922093
completo_ferret_1,1.7,5.0,18.0,14.189342249253574,3.495231989315578,0.984202485616203
completo_ferret_1,1.7,5.0,20.0,16.704055019661226,3.029646485010783,0.9896150492658996
completo_ferret_1,1.7,5.0,22.0,17.115748822859583,2.976302402019501,0.9864111473126432
completo_ferret_1,1.7,5.0,24.0,16.683764766707576,3.057373296658198,0.9809337287773947
completo_ferret_1,1.7,5.0,26.0,16.913176970849594,3.0178790920972824,0.9785094827664563
completo_ferret_1,1.7,5.0,28.0,20.06960935444457,2.5902120574951173,0.9853650279449727
completo_ferret_1,1.7,5.0,30.0,20.159330021789433,2.592612194919586,0.9831674243559815
completo_ferret_1,1.7,5.0,32.0,19.756464959650017,2.692176468658447,0.9800089366167614
completo_ferret_1,1.9,1.0,1.0,1.0,21.317207937801584,
completo_ferret_1,1.9,1.0,2.0,1.958810421398281,11.139257110118866,0.9789721464865824
completo_ferret_1,1.9,1.0,4.0,3.6949771696264007,6.025050582749503,0.9724831109574948
completo_ferret_1,1.9,1.0,6.0,5.76087976922069,3.9976793555418655,0.9916984821638916
completo_ferret_1,1.9,1.0,8.0,7.406674058209488,3.1832282969611034,0.9885561524429082
completo_ferret_1,1.9,1.0,10.0,8.695656898827117,2.7869647779464723,0.9833334027632831
completo_ferret_1,1.9,1.0,12.0,10.292642157724568,2.382362445545197,0.9849198731560604
completo_ferret_1,1.9,1.0,14.0,12.881823159212622,1.940828050017357,0.9933228703674623
completo_ferret_1,1.9,1.0,16.0,12.943125238464576,1.979037877678871,0.9842548343607619
completo_ferret_1,1.9,1.0,18.0,12.88529196159254,2.045455050468445,0.9766504958035375
completo_ferret_1,1.9,1.0,20.0,12.931838530246317,2.0282086279392244,0.9712331315042332
completo_ferret_1,1.9,1.0,22.0,17.2399157092632,1.563887903213501,0.9868519844102555
completo_ferret_1,1.9,1.0,24.0,17.28261632564936,1.5797461380958557,0.9831009290346321
completo_ferret_1,1.9,1.0,26.0,16.66641615266608,1.6586047600110372,0.9775990620614837
completo_ferret_1,1.9,1.0,28.0,17.046964361871897,1.6315762710571289,0.9762029193007128
completo_ferret_1,1.9,1.0,30.0,17.31015284846958,1.6008620812892913,0.9747211396635151
completo_ferret_1,1.9,1.0,32.0,17.420834608753182,1.6180831184387208,0.9730038388892199
completo_ferret_1,1.9,2.0,1.0,1.0,25.169469974962873,
completo_ferret_1,1.9,2.0,2.0,1.9924632412429468,12.72032685774962,0.9962173662223492
completo_ferret_1,1.9,2.0,4.0,3.7562507398562155,6.969056539535522,0.9783694542754694
completo_ferret_1,1.9,2.0,6.0,5.474694857308664,4.884762563770468,0.9808097014945022
completo_ferret_1,1.9,2.0,8.0,7.523214426741988,3.6821438457369804,0.9909463932718662
completo_ferret_1,1.9,2.0,10.0,8.482979713304728,3.3073148661681584,0.9801298817951384
completo_ferret_1,1.9,2.0,12.0,10.012035678559387,2.8772599592208863,0.9819493222932785
completo_ferret_1,1.9,2.0,14.0,12.114907255400002,2.4251925908088685,0.9880306855724904
completo_ferret_1,1.9,2.0,16.0,12.12672740441093,2.4622563538074496,0.9787066894119061
completo_ferret_1,1.9,2.0,18.0,15.058661589462195,2.047942601680756,0.9885102732753289
completo_ferret_1,1.9,2.0,20.0,15.073260655730362,2.061819233894348,0.9827972144399657
completo_ferret_1,1.9,2.0,22.0,14.828609914338113,2.1421865121126173,0.9769705476132527
completo_ferret_1,1.9,2.0,24.0,15.135703529784411,2.090825577914715,0.97453675056473
completo_ferret_1,1.9,2.0,26.0,15.227585984022076,2.109608469903469,0.9717028975511125
completo_ferret_1,1.9,2.0,28.0,15.057826686480915,2.11354632049799,0.9681667373165533
completo_ferret_1,1.9,2.0,30.0,14.772318087598952,2.168555748939514,0.9644542937253178
completo_ferret_1,1.9,2.0,32.0,15.117482091793576,2.1269499239921568,0.9639756575486035
completo_ferret_1,1.9,3.0,1.0,1.0,28.367960577459897,
completo_ferret_1,1.9,3.0,2.0,2.00282260944288,14.358889637975132,1.0014093157474715
completo_ferret_1,1.9,3.0,4.0,3.7823535711398404,7.851227464318275,0.9808191359544977
completo_ferret_1,1.9,3.0,6.0,5.6120679342472615,5.405428924560547,0.9861750759150506
completo_ferret_1,1.9,3.0,8.0,7.639143786984715,4.114871792528365,0.9932517453511686
completo_ferret_1,1.9,3.0,10.0,8.56010994738763,3.698088831603527,0.9813100784210813
completo_ferret_1,1.9,3.0,12.0,9.745018354673963,3.281687437432153,0.9789637819106873
completo_ferret_1,1.9,3.0,14.0,11.440600241137671,2.9238373188972475,0.9827913832859968
completo_ferret_1,1.9,3.0,16.0,13.91067864271457,2.4358135940551757,0.9899869665554639
completo_ferret_1,1.9,3.0,18.0,13.799255247731118,2.5261431487083432,0.9820930457441148
completo_ferret_1,1.9,3.0,20.0,16.421748234577887,2.1689094517230987,0.9885317301425419
completo_ferret_1,1.9,3.0,22.0,17.184735396219292,2.1061045524477957,0.9866568609187784
completo_ferret_1,1.9,3.0,24.0,16.97846215098715,2.143656447529793,0.9820193223867948
completo_ferret_1,1.9,3.0,26.0,17.132869545011243,2.1520028532743454,0.97929796772994
completo_ferret_1,1.9,3.0,28.0,17.109596534716466,2.184612307548523,0.9764256114588346
completo_ferret_1,1.9,3.0,30.0,17.46801344813315,2.143663831472397,0.9752612128111261
completo_ferret_1,1.9,3.0,32.0,16.958859472000757,2.2359724712371825,0.9713896985614258
completo_ferret_1,1.9,4.0,1.0,1.0,40.467663079623094,
completo_ferret_1,1.9,4.0,2.0,2.442401987304257,16.805692908954622,1.181133977782481
completo_ferret_1,1.9,4.0,4.0,4.646266781653176,9.17229688664845,1.0463645913320563
completo_ferret_1,1.9,4.0,6.0,6.922882316135823,6.3405782943964,1.0266617941485086
completo_ferret_1,1.9,4.0,8.0,8.935711325341199,5.025689259420741,1.0149594186305264
completo_ferret_1,1.9,4.0,10.0,10.903909829933824,4.196447418795692,1.009210863544789
completo_ferret_1,1.9,4.0,12.0,12.188024162752058,3.8042254986763,1.0014024509203856
completo_ferret_1,1.9,4.0,14.0,13.896203769812095,3.4247531603745056,0.999425431180247
completo_ferret_1,1.9,4.0,16.0,16.4540070849967,2.972011989514033,1.001839499572562
completo_ferret_1,1.9,4.0,18.0,19.894644081871174,2.528809570503235,1.0056019927482058
completo_ferret_1,1.9,4.0,20.0,19.671568292197374,2.6165961502075197,0.9991212759907461
completo_ferret_1,1.9,4.0,22.0,19.690336182179106,2.65937649474144,0.9944143162256242
completo_ferret_1,1.9,4.0,24.0,19.434197141751735,2.660521872138977,0.9897853682196397
completo_ferret_1,1.9,4.0,26.0,24.292940565207264,2.175866691172123,0.9971892090540284
completo_ferret_1,1.9,4.0,28.0,24.599603788942254,2.1664675772190094,0.9948803809406817
completo_ferret_1,1.9,4.0,30.0,24.321101629220966,2.2191648726463318,0.9919483876702474
completo_ferret_1,1.9,4.0,32.0,24.434172664854884,2.224758318901062,0.9900115731503344
completo_ferret_1,1.9,5.0,1.0,1.0,37.651323986228306,
completo_ferret_1,1.9,5.0,2.0,1.9719904257477914,19.262357858657836,0.9857962929806887
completo_ferret_1,1.9,5.0,4.0,3.936108193580129,10.09703832244873,0.9945892572665151
completo_ferret_1,1.9,5.0,6.0,5.632800312742655,7.233526400387287,0.9869620910783342
completo_ferret_1,1.9,5.0,8.0,7.448476953736897,5.625046491742134,0.9894221319206088
completo_ferret_1,1.9,5.0,10.0,9.11524334170534,4.652333789825439,0.9892151759771142
completo_ferret_1,1.9,5.0,12.0,10.163677796181304,4.2490344450473785,0.9835750025224079
completo_ferret_1,1.9,5.0,14.0,12.808596023842938,3.473170669419425,0.9928449254286893
completo_ferret_1,1.9,5.0,16.0,12.888027203844219,3.5274527702331544,0.9839025127899195
completo_ferret_1,1.9,5.0,18.0,15.079403792991467,3.0982489252090453,0.988606991414163
completo_ferret_1,1.9,5.0,20.0,15.169067459292359,3.1273189373016357,0.9832382835604103
completo_ferret_1,1.9,5.0,22.0,18.11896072067529,2.6717230569362638,0.9898001106629326
completo_ferret_1,1.9,5.0,24.0,15.28250172386391,3.12566272854805,0.9751989778225917
completo_ferret_1,1.9,5.0,26.0,18.251205829497703,2.7173441791534425,0.983017463628669
completo_ferret_1,1.9,5.0,28.0,17.935169703387476,2.775245513677597,0.9792156138674994
completo_ferret_1,1.9,5.0,30.0,18.241002394385447,2.7661487691879274,0.9777708117520736
completo_ferret_1,1.9,5.0,32.0,18.271547316594646,2.767425234746933,0.9757626814689249
completo_ferret_1,2.1,1.0,1.0,1.0,19.523132355223307,
completo_ferret_1,2.1,1.0,2.0,1.9562515483042455,10.260502306461333,0.9776365919128972
completo_ferret_1,2.1,1.0,4.0,3.921585569395971,5.28347807598114,0.9933348021936182
completo_ferret_1,2.1,1.0,6.0,5.795631995707399,3.676724412202835,0.9929475161830852
completo_ferret_1,2.1,1.0,8.0,7.755519266729647,2.8075750479698183,0.9954966498260859
completo_ferret_1,2.1,1.0,10.0,9.44842636898499,2.3774105218410493,0.9935136332116803
completo_ferret_1,2.1,1.0,12.0,9.42341720757271,2.4153186294555664,0.9751433270806115
completo_ferret_1,2.1,1.0,14.0,11.919398649224986,1.9555988928079606,0.9865726231279015
completo_ferret_1,2.1,1.0,16.0,11.942829108044403,2.002406761407852,0.9773522624315608
completo_ferret_1,2.1,1.0,18.0,15.817568963587277,1.5667950313886005,0.9918838162453976
completo_ferret_1,2.1,1.0,20.0,15.957996942176736,1.5685569818019867,0.9866689407314606
completo_ferret_1,2.1,1.0,22.0,16.119049247459124,1.5759760837554933,0.9826264397092365
completo_ferret_1,2.1,1.0,24.0,15.510860074226109,1.6537687170505524,0.9762042183035131
completo_ferret_1,2.1,1.0,26.0,15.885283446953826,1.6382196666399638,0.9745305984955885
completo_ferret_1,2.1,1.0,28.0,16.093975302164353,1.6246858088970184,0.9726006863177978
completo_ferret_1,2.1,1.0,30.0,15.917304355599754,1.662205265045166,0.969491681268025
completo_ferret_1,2.1,1.0,32.0,15.964058218140794,1.688424387693405,0.9675966826537702
completo_ferret_1,2.1,2.0,1.0,1.0,22.674388751745223,
completo_ferret_1,2.1,2.0,2.0,1.9327926434410254,11.926992755378997,0.9652278495641815
completo_ferret_1,2.1,2.0,4.0,3.873159922082218,6.161224492481776,0.9890838419215429
completo_ferret_1,2.1,2.0,6.0,5.420739203370527,4.534916550636291,0.9786279776651384
completo_ferret_1,2.1,2.0,8.0,6.7878215352880735,3.7083658266067503,0.9744883758063692
completo_ferret_1,2.1,2.0,10.0,9.027117367176801,2.855696026325226,0.9880251839079062
completo_ferret_1,2.1,2.0,12.0,10.853498011779541,2.4218651103973388,0.990396879111097
completo_ferret_1,2.1,2.0,14.0,10.97544632534527,2.461319630289078,0.9788019577448828
completo_ferret_1,2.1,2.0,16.0,13.336800400043876,2.054041028916836,0.9866874636590879
completo_ferret_1,2.1,2.0,18.0,13.828039880942836,2.0701519016623497,0.9822527689476598
completo_ferret_1,2.1,2.0,20.0,13.680850406855816,2.1237420988082887,0.9756896091397117
completo_ferret_1,2.1,2.0,22.0,17.70121979400248,1.6519792034626006,0.988435609426048
completo_ferret_1,2.1,2.0,24.0,18.35956844989253,1.6044099569320678,0.9866425970184536
completo_ferret_1,2.1,2.0,26.0,18.34119389023041,1.6215907865365349,0.9832970391009298
completo_ferret_1,2.1,2.0,28.0,18.25960747094245,1.6405685896873474,0.9802429882773726
completo_ferret_1,2.1,2.0,30.0,18.381434186906425,1.6452347934246063,0.9782040837304803
completo_ferret_1,2.1,2.0,32.0,18.27796310432451,1.6701758015155792,0.9757825120366571
completo_ferret_1,2.1,3.0,1.0,1.0,26.15763829938827,
completo_ferret_1,2.1,3.0,2.0,1.991547335618215,13.29576783198695,0.9957557301146642
completo_ferret_1,2.1,3.0,4.0,3.914669208296613,6.991779845535755,0.9927340994293514
completo_ferret_1,2.1,3.0,6.0,5.664360841355131,4.972639074108817,0.9881490897898175
completo_ferret_1,2.1,3.0,8.0,6.919749459708206,4.155097339312235,0.9776983969355333
completo_ferret_1,2.1,3.0,10.0,8.85298107469318,3.3536434145654948,0.9856041093750185
completo_ferret_1,2.1,3.0,12.0,10.306527136147857,2.956854928811391,0.985062662087983
completo_ferret_1,2.1,3.0,14.0,12.59803406613015,2.475019594669342,0.991439653773874
completo_ferret_1,2.1,3.0,16.0,12.66906307295731,2.544670777320862,0.9824720691242868
completo_ferret_1,2.1,3.0,18.0,15.52914707749309,2.1294903635978697,0.990640549102025
completo_ferret_1,2.1,3.0,20.0,15.807230937860062,2.1309494081139566,0.9860398031274681
completo_ferret_1,2.1,3.0,22.0,15.81718544695536,2.164615559756756,0.9813860853052181
completo_ferret_1,2.1,3.0,24.0,15.52380250537617,2.2193956565856934,0.9762603056998709
completo_ferret_1,2.1,3.0,26.0,15.551022348893385,2.223423460483551,0.9731233679260961
completo_ferret_1,2.1,3.0,28.0,15.180569920593804,2.25741773378849,0.9687235914640746
completo_ferret_1,2.1,3.0,30.0,15.565030015477237,2.2490914658308028,0.9680207757274961
completo_ferret_1,2.1,3.0,32.0,15.823975437166737,2.2200631177425385,0.9670242635275607
completo_ferret_1,2.1,4.0,1.0,1.0,29.92032654150439,
completo_ferret_1,2.1,4.0,2.0,1.979519928065816,15.40693677719434,0.9896540208341348
completo_ferret_1,2.1,4.0,4.0,3.7709859616583614,8.360480544805526,0.9797564844959075
completo_ferret_1,2.1,4.0,6.0,5.464983321467746,5.944075575920252,0.9804201898867438
completo_ferret_1,2.1,4.0,8.0,7.118469258745527,4.683154440021515,0.982308982667638
completo_ferret_1,2.1,4.0,10.0,8.966179653409645,3.831599697589874,0.9871886431190072
completo_ferret_1,2.1,4.0,12.0,10.152725761989599,3.4753096210956573,0.9834592181868999
completo_ferret_1,2.1,4.0,14.0,12.026325471035916,2.985946738243103,0.9873759347376497
completo_ferret_1,2.1,4.0,16.0,12.096435392022261,3.0037031247615813,0.9784864191724219
completo_ferret_1,2.1,4.0,18.0,14.484803686338317,2.6275061135292055,0.9857246077874131
completo_ferret_1,2.1,4.0,20.0,14.257006394357878,2.7230366189956667,0.9787989979811467
completo_ferret_1,2.1,4.0,22.0,14.72121041305028,2.6064393059730526,0.9764551271108306
completo_ferret_1,2.1,4.0,24.0,18.314949802969185,2.1729711467027664,0.9865041346996755
completo_ferret_1,2.1,4.0,26.0,17.90169907800064,2.2389278776645662,0.9819049557548392
completo_ferret_1,2.1,4.0,28.0,17.86494372759507,2.2751890540122988,0.9789883214715255
completo_ferret_1,2.1,4.0,30.0,18.26688098624754,2.2367360463142396,0.9778511552616097
completo_ferret_1,2.1,4.0,32.0,18.16420563132378,2.2844044053554535,0.9754288210321187
completo_ferret_1,2.1,5.0,1.0,1.0,34.61857692678382,
completo_ferret_1,2.1,5.0,2.0,1.9554031480075302,17.90182511078176,0.9771930141168526
completo_ferret_1,2.1,5.0,4.0,3.938085165375897,9.256530000868297,0.9947593113553033
completo_ferret_1,2.1,5.0,6.0,5.875775789817333,6.382958153537341,0.995771649068096
completo_ferret_1,2.1,5.0,8.0,7.526545392940282,5.137007883895527,0.9910136232619358
completo_ferret_1,2.1,5.0,10.0,9.183431753099464,4.297681644121806,0.9901202722848624
completo_ferret_1,2.1,5.0,12.0,10.34138369392321,3.936872668325901,0.9854194269340341
completo_ferret_1,2.1,5.0,14.0,11.700458017885026,3.5407850992339,0.9848819726110134
completo_ferret_1,2.1,5.0,16.0,11.925742685386625,3.571533716712679,0.9772242986057055
completo_ferret_1,2.1,5.0,18.0,13.668994366527583,3.2219568769534432,0.981361830253808
completo_ferret_1,2.1,5.0,20.0,16.725540026563028,2.6841594460487364,0.9896959979571218
completo_ferret_1,2.1,5.0,22.0,16.70824133854452,2.7376722290992737,0.9849183105161979
completo_ferret_1,2.1,5.0,24.0,16.61132486536713,2.7693462655067442,0.9806609799285906
completo_ferret_1,2.1,5.0,26.0,16.59801877245002,2.7872804150104526,0.977341919282184
completo_ferret_1,2.1,5.0,28.0,16.809553710843577,2.7716000774383547,0.975343725312285
completo_ferret_1,2.1,5.0,30.0,16.813726650080564,2.767034090185165,0.9729566745972092
completo_ferret_1,2.1,5.0,32.0,16.634608615010336,2.8085885597705844,0.9702032191989592
completo_ferret_2,1.3,1.0,1.0,1.0,30.06344311583532,
completo_ferret_2,1.3,1.0,2.0,1.974869751672911,15.16423620343208,0.9872749844359097
completo_ferret_2,1.3,1.0,4.0,3.6457549988874,8.436441666984559,0.9676111897059542
completo_ferret_2,1.3,1.0,6.0,5.5977922669122595,5.611152688833384,0.9856297728136456
completo_ferret_2,1.3,1.0,8.0,7.226867881631959,4.408604018497467,0.9847171074260448
completo_ferret_2,1.3,1.0,10.0,9.134616735947384,3.512431547343731,0.9894737022049919
completo_ferret_2,1.3,1.0,12.0,10.245839213645224,3.2281366225651333,0.9844357149208909
completo_ferret_2,1.3,1.0,14.0,12.228431169095787,2.702468581199646,0.9888559273409847
completo_ferret_2,1.3,1.0,16.0,12.143806719586527,2.795995265841484,0.978830398246299
completo_ferret_2,1.3,1.0,18.0,14.624542311789801,2.391786014223099,0.9864230736000175
completo_ferret_2,1.3,1.0,20.0,14.555202034011707,2.399138011455536,0.9803116223787379
completo_ferret_2,1.3,1.0,22.0,14.595153209007071,2.376445711898804,0.9758404898597134
completo_ferret_2,1.3,1.0,24.0,18.29678313435847,1.949529258608818,0.9864475657355076
completo_ferret_2,1.3,1.0,26.0,4.587070474572047,7.2411129432916645,0.8132757746441585
completo_ferret_2,1.3,1.0,28.0,18.381978300372207,1.948495789051056,0.9806210724389264
completo_ferret_2,1.3,1.0,30.0,17.746014499090023,2.034901629447937,0.9761889508097168
completo_ferret_2,1.3,1.0,32.0,14.537392796081406,2.46278672451973,0.9612509672328818
completo_ferret_2,1.3,2.0,1.0,1.0,35.355437223190485,
completo_ferret_2,1.3,2.0,2.0,2.0046733338153375,17.857895149120065,1.0023312196239191
completo_ferret_2,1.3,2.0,4.0,3.9312936095066813,9.201156871676446,0.9941744035324511
completo_ferret_2,1.3,2.0,6.0,5.726963976552443,6.430269940948486,0.9904648946783868
completo_ferret_2,1.3,2.0,8.0,7.195495170868737,5.1978812424341845,0.9840276091394291
completo_ferret_2,1.3,2.0,10.0,8.593489373487174,4.39098115503788,0.9818142605745717
completo_ferret_2,1.3,2.0,12.0,9.628237774326339,4.058226557334264,0.9776060009274543
completo_ferret_2,1.3,2.0,14.0,12.18711296919765,3.2477148825781685,0.9885573516159474
completo_ferret_2,1.3,2.0,16.0,14.37245456774317,2.796433277527491,0.9924506264183545
completo_ferret_2,1.3,2.0,18.0,14.26802125641959,2.8371669610341392,0.9846139729229579
completo_ferret_2,1.3,2.0,20.0,14.448295807446401,2.8738124448458358,0.979776510572809
completo_ferret_2,1.3,2.0,22.0,17.28604974038575,2.3786165914535524,0.9870141631397745
completo_ferret_2,1.3,2.0,24.0,17.48847224971407,2.402669983482361,0.9838116275599217
completo_ferret_2,1.3,2.0,26.0,17.29066326397255,2.4381839990615846,0.9798519314081501
completo_ferret_2,1.3,2.0,28.0,17.34087124701081,2.4411292181015014,0.9772339843377212
completo_ferret_2,1.3,2.0,30.0,17.454961626646483,2.43908826212883,0.9752169303279786
completo_ferret_2,1.3,2.0,32.0,17.128489162591563,2.489629248714447,0.9719925002437956
completo_ferret_2,1.3,3.0,1.0,1.0,39.8011671383258,
completo_ferret_2,1.3,3.0,2.0,1.9856748622734282,20.36945450710277,0.9927857586361492
